analysis_group,row_index,user_id,congruency,target_label,flanker_label,committed_winner,model_correct,commitment_step,commitment_time_s,pred_rt_s,target_state_at_commitment,strongest_wrong_state_at_commitment,target_minus_wrong_at_commitment,first_meaningful_step,first_meaningful_leader,first_meaningful_leader_wrong,any_wrong_leader_before_commitment,wrong_state_peak_before_commitment,distance_wrong_peak_to_threshold,precommit_reversal_step,precommit_reversal_time_s,trajectory_class,postcommit_target_recovery,postcommit_target_recovery_step,postcommit_recovery_delay_s,early_target_minus_flanker_input,rt_outcome_class,target_state_peak_before_commitment,early_target_evidence,early_flanker_evidence
young_20_29,25099,5256,congruent,2,2,2,True,5,0.05,0.5109352053543867,0.12643778324127197,0.08170662075281143,0.04473116248846054,0,2,False,False,0.0964331105351448,0.02356688946485519,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12162819504737854,1.4040253162384033,1.4040253162384033
young_20_29,23710,4790,incongruent,0,1,0,True,8,0.08,0.4244455583730881,0.1289025992155075,0.09137188643217087,0.03753071278333664,0,0,False,False,0.09934283047914505,0.020657169520854946,-1,,DIRECT CORRECT,False,,,0.8219351768493652,FAST CORRECT,0.12315437942743301,1.1171298027038574,0.29519468545913696
young_20_29,6565,1478,congruent,1,1,1,True,4,0.04,0.3676817546090002,0.12649641931056976,0.08423885703086853,0.04225756227970123,0,1,False,False,0.09636430442333221,0.02363569557666778,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12069399654865265,1.551529884338379,1.551529884338379
young_20_29,177201,2918,incongruent,0,1,0,True,17,0.17,0.7087121094083513,0.12689785659313202,0.09805766493082047,0.028840191662311554,0,1,True,True,0.10498858243227005,0.015011417567729946,10,0.1,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.04564117640256882,FAST CORRECT,0.1227925717830658,0.590157151222229,0.6357982754707336
young_20_29,21010,5675,congruent,0,0,0,True,3,0.03,0.47698406733414017,0.1291630119085312,0.08727060258388519,0.041892409324645996,0,0,False,False,0.09654606133699417,0.023453938663005824,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12101297080516815,1.8390603065490723,1.8390603065490723
young_20_29,51434,2918,incongruent,2,3,2,True,33,0.33,0.6548989157597738,0.12427058070898056,0.10678224265575409,0.01748833805322647,0,3,True,True,0.11372794955968857,0.0062720504403114274,28,0.28,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5172318816184998,FAST CORRECT,0.12173972278833389,0.2491341531276703,0.7663661241531372
young_20_29,161955,2918,incongruent,0,1,0,True,12,0.12,0.44393324407963886,0.12760479748249054,0.11468017101287842,0.012924626469612122,0,1,True,True,0.11497452855110168,0.005025471448898311,9,0.09,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.023592721670866013,FAST CORRECT,0.12281341850757599,0.8436331748962402,0.8672259449958801
young_20_29,44054,2918,incongruent,2,3,2,True,34,0.34,0.7836931331662585,0.12322469055652618,0.10619606077671051,0.017028629779815674,0,3,True,True,0.11414030939340591,0.005859690606594081,28,0.28,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5160266160964966,FAST CORRECT,0.12090572714805603,0.24766238033771515,0.7636889815330505
young_20_29,17262,2918,incongruent,0,1,0,True,18,0.18,0.7895524069111594,0.12411995232105255,0.0835338607430458,0.040586091578006744,0,1,True,True,0.09942348301410675,0.020576516985893245,3,0.03,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.21621207892894745,FAST CORRECT,0.12068906426429749,0.5449239611625671,0.32871192693710327
young_20_29,23555,2918,congruent,1,1,1,True,5,0.05,0.49384409068068186,0.12814317643642426,0.08483296632766724,0.04331021010875702,0,1,False,False,0.09696564078330994,0.02303435921669006,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12354812026023865,1.468165636062622,1.468165636062622
young_20_29,33059,5675,incongruent,0,2,0,True,50,0.5,1.014381295701265,0.12327694892883301,0.07654914259910583,0.04672780632972717,0,2,True,True,0.10323571413755417,0.016764285862445827,30,0.3,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.39795929193496704,SLOW CORRECT,0.1211489737033844,0.1902180016040802,0.5881773233413696
young_20_29,17028,5256,congruent,3,3,3,True,6,0.06,0.49104938354420524,0.12642422318458557,0.07962681353092194,0.046797409653663635,0,3,False,False,0.09637121111154556,0.023628788888454433,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1224907711148262,1.298340082168579,1.298340082168579
young_20_29,24487,1478,congruent,1,1,1,True,7,0.07,0.5164676626969688,0.12592411041259766,0.07990746200084686,0.04601664841175079,0,1,False,False,0.09679215401411057,0.02320784598588943,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12261895835399628,1.200708031654358,1.200708031654358
young_20_29,64602,2918,incongruent,3,0,3,True,22,0.22,0.6430842439290904,0.12611037492752075,0.08044066280126572,0.045669712126255035,0,0,True,True,0.0998886227607727,0.02011137723922729,6,0.06,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.10677391290664673,FAST CORRECT,0.12289948016405106,0.4953065514564514,0.3885326087474823
young_20_29,1995,5675,incongruent,2,1,1,False,10,0.1,0.6286212034501379,0.09343985468149185,0.12215527892112732,-0.028715424239635468,0,1,True,True,0.12101458013057709,-0.0010145801305770918,-1,,WRONG-COMMITMENT -> ERROR,True,24.0,0.14,-0.6725679636001587,FAST ERROR,0.09814842790365219,0.3076891303062439,0.9802569150924683
young_20_29,13989,4790,incongruent,0,3,0,True,27,0.27,0.7748973958601475,0.1243157610297203,0.1071636900305748,0.017152070999145508,0,3,True,True,0.10882175713777542,0.011178242862224574,21,0.21,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.251674085855484,FAST CORRECT,0.12122366577386856,0.415416955947876,0.6670910120010376
young_20_29,98597,5675,congruent,1,1,1,True,4,0.04,0.6131928303808203,0.13280761241912842,0.0830783098936081,0.049729302525520325,0,1,False,False,0.09615007787942886,0.023849922120571132,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12551069259643555,1.7317779064178467,1.7317779064178467
young_20_29,10946,2918,incongruent,1,0,1,True,39,0.39,0.7846250865606053,0.12310820072889328,0.06259728223085403,0.060510918498039246,0,0,True,True,0.09967852383852005,0.020321476161479946,15,0.15,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2375691831111908,FAST CORRECT,0.12094879150390625,0.06788884848356247,0.3054580092430115
young_20_29,134632,2918,congruent,1,1,1,True,5,0.05,0.5599386501572996,0.1270693838596344,0.08271116763353348,0.04435821622610092,0,1,False,False,0.09664218127727509,0.02335781872272491,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12221921980381012,1.4239267110824585,1.4239267110824585
young_20_29,22241,899,incongruent,2,0,2,True,30,0.3,0.7233446623916611,0.12227056920528412,0.07169218361377716,0.05057838559150696,0,0,True,True,0.1007625162601471,0.0192374837398529,11,0.11,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.0819130688905716,FAST CORRECT,0.1203317865729332,0.38162070512771606,0.4635337293148041
young_20_29,4172,4790,congruent,2,2,2,True,6,0.06,0.4440838177158394,0.12526488304138184,0.07947224378585815,0.04579263925552368,0,2,False,False,0.09635414183139801,0.023645858168601985,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12146218121051788,1.2689694166183472,1.2689694166183472
young_20_29,22381,3875,congruent,0,0,0,True,4,0.04,0.5839700628547455,0.12829136848449707,0.0856926441192627,0.042598724365234375,0,0,False,False,0.0967937633395195,0.023206236660480495,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1219324991106987,1.5990241765975952,1.5990241765975952
young_20_29,88853,2918,incongruent,1,2,1,True,27,0.27,0.8706049910056776,0.12297532707452774,0.0931096151471138,0.02986571192741394,0,2,True,True,0.10459397733211517,0.015406022667884822,17,0.17,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2581702470779419,SLOW CORRECT,0.1206076517701149,0.36567309498786926,0.6238433718681335
young_20_29,24914,7862,incongruent,1,0,1,True,35,0.35000000000000003,0.6356667314947327,0.12323521077632904,0.07362989336252213,0.049605317413806915,0,0,True,True,0.10035359114408493,0.019646408855915065,16,0.16,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2983023524284363,FAST CORRECT,0.12077337503433228,0.14228706061840057,0.44058936834335327
young_20_29,8177,677,congruent,2,2,2,True,4,0.04,0.4874712943793239,0.13383238017559052,0.08273997157812119,0.05109240859746933,0,2,False,False,0.09607860445976257,0.023921395540237422,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12664008140563965,1.773063063621521,1.773063063621521
young_20_29,17033,182,congruent,1,1,1,True,3,0.03,0.7008758838165071,0.1314859241247177,0.08680971711874008,0.04467620700597763,0,1,False,False,0.09642814844846725,0.02357185155153274,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12324073910713196,1.9438308477401733,1.9438308477401733
young_20_29,9374,4790,congruent,0,0,0,True,4,0.04,0.2833832570840188,0.13438478112220764,0.08453427255153656,0.04985050857067108,0,0,False,False,0.09657447040081024,0.023425529599189754,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12639431655406952,1.7627407312393188,1.7627407312393188
young_20_29,98888,5675,congruent,2,2,2,True,5,0.05,0.5476296585059447,0.1275768280029297,0.08088545501232147,0.046691372990608215,0,2,False,False,0.09627285599708557,0.023727144002914424,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12252777069807053,1.4329684972763062,1.4329684972763062
young_20_29,168504,5675,congruent,3,3,3,True,6,0.06,0.8066653890834066,0.12665607035160065,0.07922511547803879,0.04743095487356186,0,3,False,False,0.09633135795593262,0.02366864204406738,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12276799231767654,1.3064123392105103,1.3064123392105103
young_20_29,24301,1478,incongruent,1,2,1,True,12,0.12,0.5413530995522559,0.12501025199890137,0.10103260725736618,0.023977644741535187,0,1,False,False,0.10312672704458237,0.01687327295541763,-1,,DIRECT CORRECT,False,,,0.2951980233192444,FAST CORRECT,0.12208659201860428,0.888279914855957,0.5930818915367126
young_20_29,29487,4398,incongruent,3,1,3,True,22,0.22,0.7863815383332065,0.12446176260709763,0.09056355059146881,0.033898212015628815,0,1,True,True,0.10071916878223419,0.019280831217765804,9,0.09,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.008500632829964161,FAST CORRECT,0.12202483415603638,0.5185261964797974,0.5100255608558655
young_20_29,151575,5675,incongruent,0,1,0,True,13,0.13,0.815146206903665,0.12678579986095428,0.10299594700336456,0.02378985285758972,0,1,True,True,0.10495296120643616,0.015047038793563838,6,0.06,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.15009109675884247,FAST CORRECT,0.12266594171524048,0.7914530038833618,0.6413618922233582
young_20_29,89221,3875,congruent,0,0,0,True,3,0.03,0.33870466939581045,0.13796165585517883,0.08617336302995682,0.051788292825222015,0,0,False,False,0.09627614170312881,0.02372385829687118,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1273975670337677,2.1261332035064697,2.1261332035064697
young_20_29,4777,4790,congruent,0,0,0,True,4,0.04,0.451933368735258,0.12978841364383698,0.0854872614145279,0.04430115222930908,0,0,False,False,0.09675392508506775,0.023246074914932247,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12298360466957092,1.638462781906128,1.638462781906128
young_20_29,84951,2918,congruent,0,0,0,True,4,0.04,0.3696690015375553,0.13096049427986145,0.08465267717838287,0.04630781710147858,0,0,False,False,0.09655895829200745,0.02344104170799255,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12402505427598953,1.6775486469268799,1.6775486469268799
young_20_29,76278,3875,congruent,0,0,0,True,2,0.02,0.1666653890834066,0.13200752437114716,0.08791648596525192,0.04409103840589523,0,0,False,False,0.09576883167028427,0.024231168329715724,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12043280899524689,2.290247917175293,2.290247917175293
young_20_29,13170,4790,congruent,3,3,3,True,6,0.06,0.4084369114280281,0.12743642926216125,0.07937276363372803,0.04806366562843323,0,3,False,False,0.09626445174217224,0.023735548257827754,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1233978420495987,1.3238927125930786,1.3238927125930786
young_20_29,20717,7862,incongruent,3,2,3,True,32,0.32,0.6913664032243256,0.12440922856330872,0.09305208921432495,0.031357139348983765,0,2,True,True,0.10469215363264084,0.015307846367359157,21,0.21,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3191038966178894,FAST CORRECT,0.12206026911735535,0.2981228828430176,0.6172267198562622
young_20_29,108529,2918,incongruent,1,0,1,True,37,0.37,0.881168141751744,0.12378645688295364,0.07021284103393555,0.0535736158490181,0,0,True,True,0.10103491693735123,0.01896508306264877,16,0.16,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3227427303791046,SLOW CORRECT,0.12154461443424225,0.14178094267845154,0.46452364325523376
young_20_29,18906,5256,congruent,2,2,2,True,4,0.04,0.66300707061839,0.12686358392238617,0.0834641084074974,0.04339947551488876,0,2,False,False,0.09627696871757507,0.023723031282424922,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12093724310398102,1.560736060142517,1.560736060142517
young_20_29,529,5256,incongruent,3,0,3,True,30,0.3,0.6353736115045211,0.1243404969573021,0.08055000752210617,0.04379048943519592,0,0,True,True,0.10321725159883499,0.016782748401165004,17,0.17,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3385328948497772,FAST CORRECT,0.12155908346176147,0.22905492782592773,0.5675878524780273
young_20_29,42763,5675,congruent,3,3,3,True,3,0.03,0.6015692174980923,0.13323509693145752,0.08548995852470398,0.04774513840675354,0,3,False,False,0.0960608571767807,0.023939142823219295,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12447105348110199,1.9990711212158203,1.9990711212158203
young_20_29,37485,2918,congruent,3,3,3,True,6,0.06,0.4420958804280768,0.12801958620548248,0.07977417856454849,0.04824540764093399,0,3,False,False,0.09637290239334106,0.02362709760665893,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12376328557729721,1.333513855934143,1.333513855934143
young_20_29,157474,5675,incongruent,2,3,2,True,33,0.33,0.6668651238634946,0.12295528501272202,0.10879133641719818,0.014163948595523834,0,3,True,True,0.11230098456144333,0.007699015438556667,28,0.28,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.4293568730354309,FAST CORRECT,0.12042569369077682,0.2587283253669739,0.68808513879776
young_20_29,111495,5675,congruent,1,1,1,True,4,0.04,0.5578868780736762,0.12608426809310913,0.08395867794752121,0.04212559014558792,0,1,False,False,0.09638368338346481,0.023616316616535182,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12049015611410141,1.5440620183944702,1.5440620183944702
young_20_29,141384,2918,incongruent,2,1,2,True,24,0.24,0.822647341816427,0.12420745939016342,0.11658290773630142,0.0076245516538619995,0,1,True,True,0.11684616655111313,0.003153833448886867,22,0.22,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3761438727378845,FAST CORRECT,0.12155761569738388,0.41377130150794983,0.7899152040481567
young_20_29,145418,5675,congruent,1,1,1,True,4,0.04,0.6414330061200886,0.132158562541008,0.08369169384241104,0.048466868698596954,0,1,False,False,0.09624793380498886,0.023752066195011134,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12513765692710876,1.7186661958694458,1.7186661958694458
young_20_29,15853,4790,congruent,0,0,0,True,4,0.04,0.4792783781345382,0.1323302686214447,0.08501997590065002,0.04731029272079468,0,0,False,False,0.0966460332274437,0.0233539667725563,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12499959766864777,1.713122844696045,1.713122844696045
young_20_29,17519,2918,congruent,3,3,3,True,3,0.03,0.5371671779707292,0.1400257796049118,0.08438087999820709,0.05564489960670471,0,3,False,False,0.0957440733909607,0.024255926609039302,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12942783534526825,2.21205735206604,2.21205735206604
young_20_29,115855,5675,congruent,3,3,3,True,3,0.03,0.5646208576700819,0.12933020293712616,0.08495576679706573,0.044374436140060425,0,3,False,False,0.09583604335784912,0.024163956642150874,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12165527790784836,1.8702526092529297,1.8702526092529297
young_20_29,32990,5675,incongruent,2,3,3,False,22,0.22,0.5264101849782712,0.1096612811088562,0.12013359367847443,-0.010472312569618225,0,3,True,True,0.1200907826423645,-9.07826423645064e-05,-1,,WRONG-COMMITMENT -> ERROR,True,27.0,0.05,-0.44874778389930725,FAST ERROR,0.10759874433279037,0.35651370882987976,0.805261492729187
young_20_29,7922,182,incongruent,1,0,1,True,36,0.36,0.6984549597952416,0.12238641083240509,0.07582306116819382,0.04656334966421127,0,0,True,True,0.10577208548784256,0.014227914512157436,20,0.2,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5173766016960144,FAST CORRECT,0.12000776082277298,0.12253260612487793,0.6399091482162476
young_20_29,12028,2918,incongruent,2,0,2,True,25,0.25,0.8358971986698627,0.12323028594255447,0.07286915183067322,0.050361134111881256,0,0,True,True,0.1008819043636322,0.019118095636367793,8,0.08,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.05518932268023491,FAST CORRECT,0.1211887001991272,0.5096555948257446,0.4544662535190582
young_20_29,183017,2918,incongruent,3,0,3,True,30,0.3,0.6969352809943247,0.12266765534877777,0.07885220646858215,0.04381544888019562,0,0,True,True,0.10140864551067352,0.018591354489326473,15,0.15,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2898638844490051,FAST CORRECT,0.12024923413991928,0.2160477340221405,0.5059115886688232
young_20_29,188231,2918,incongruent,3,1,3,True,15,0.15,0.6214950739373132,0.12491494417190552,0.09674172848463058,0.028173215687274933,0,1,True,True,0.10112889111042023,0.01887110888957977,4,0.04,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.1789960116147995,FAST CORRECT,0.12161882221698761,0.7071859836578369,0.5281899571418762
young_20_29,15998,182,incongruent,0,2,0,True,46,0.46,0.7001762354742259,0.12232527136802673,0.08011917769908905,0.04220609366893768,0,2,True,True,0.1076902449131012,0.0123097550868988,30,0.3,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5000680685043335,FAST CORRECT,0.12013772130012512,0.1893969029188156,0.6894650459289551
young_20_29,26051,677,incongruent,1,0,1,True,37,0.37,0.8372288330854222,0.12338521331548691,0.06902704387903214,0.05435816943645477,0,0,True,True,0.10045497119426727,0.019545028805732723,16,0.16,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.30128350853919983,FAST CORRECT,0.12112860381603241,0.12149865925312042,0.42278218269348145
young_20_29,273,4398,incongruent,2,3,2,True,28,0.28,0.831475893520945,0.12284969538450241,0.0965464636683464,0.026303231716156006,0,3,True,True,0.10180198401212692,0.018198015987873073,18,0.18,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.1774958223104477,FAST CORRECT,0.120205357670784,0.37071579694747925,0.5482116341590881
young_20_29,172313,2918,congruent,1,1,1,True,4,0.04,0.4460676068361865,0.13090181350708008,0.08400841802358627,0.046893395483493805,0,1,False,False,0.0963500589132309,0.0236499410867691,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12420704960823059,1.685034990310669,1.685034990310669
young_20_29,61517,3875,incongruent,1,0,1,True,32,0.32,0.7216421134644435,0.12251026183366776,0.0661422535777092,0.05636800825595856,0,0,True,True,0.09972745180130005,0.020272548198699947,10,0.1,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.028885051608085632,FAST CORRECT,0.12027352303266525,0.2771148681640625,0.30599990487098694
