source,seed_id,analysis_group,user_id,congruency,rt_bin,n_trials,mean_rt,median_rt,error_rate,scheme
model,0,young_20_29,899,0,2,26,0.5178893546204317,0.5155714216059999,0.038461538461538464,raw
model,0,young_20_29,899,0,3,25,0.6265649439799368,0.6217780890305772,0.0,raw
model,0,young_20_29,899,0,4,25,0.7453485124992193,0.7260685264482021,0.04,raw
model,0,young_20_29,677,0,1,29,0.4098654737599953,0.4311949668754558,0.0,raw
model,0,young_20_29,677,0,2,28,0.5422420830896537,0.5458828845011034,0.0,raw
model,0,young_20_29,677,0,3,28,0.6150315480814494,0.6163806789138984,0.0,raw
model,0,young_20_29,677,0,4,28,0.7385087342057874,0.7285933703210881,0.03571428571428571,raw
model,0,young_20_29,5675,0,1,147,0.4263879091001689,0.4418611265281794,0.02040816326530612,raw
model,0,young_20_29,5675,0,2,147,0.5482503848544646,0.5460778571241378,0.006802721088435374,raw
model,0,young_20_29,5675,0,3,147,0.637564992352278,0.6373214497150435,0.006802721088435374,raw
model,0,young_20_29,5675,0,4,146,0.7628984936806331,0.7546028125775248,0.02054794520547945,raw
model,0,young_20_29,5675,1,1,145,0.6051198302819024,0.6341607863608738,0.4,raw
model,0,young_20_29,5675,1,2,145,0.7768971566778311,0.7762618241035327,0.11724137931034483,raw
model,0,young_20_29,5675,1,3,145,0.8908753466754226,0.8939770322610933,0.06896551724137931,raw
model,0,young_20_29,5675,1,4,145,1.0596104856442765,1.043385124056061,0.013793103448275862,raw
model,0,young_20_29,2553,1,1,27,0.6409719412257924,0.6769084677018571,0.25925925925925924,raw
model,0,young_20_29,2553,1,2,27,0.7949522381004374,0.7888807852792239,0.14814814814814814,raw
model,0,young_20_29,2553,1,3,27,0.9087537097015589,0.8960265093737948,0.0,raw
model,0,young_20_29,2553,1,4,26,1.0797377019257466,1.0693871740867635,0.0,raw
model,0,young_20_29,7862,0,1,30,0.45078036583625464,0.4748768278452147,0.1,raw
model,0,young_20_29,7862,0,2,30,0.5547881881670892,0.5557318146915804,0.06666666666666667,raw
model,0,young_20_29,7862,0,3,30,0.6245870671532833,0.614246332671611,0.0,raw
model,0,young_20_29,7862,0,4,30,0.7568148238001936,0.7299472534038888,0.06666666666666667,raw
model,0,young_20_29,7862,1,1,31,0.6440483809375253,0.6777265985273272,0.2903225806451613,raw
model,0,young_20_29,7862,1,2,31,0.7937563345890678,0.7919905267334364,0.1935483870967742,raw
model,0,young_20_29,7862,1,3,30,0.8775097884506579,0.8773803907128915,0.06666666666666667,raw
model,0,young_20_29,7862,1,4,30,1.0367068576578433,1.0086162989458256,0.0,raw
model,0,young_20_29,677,1,1,29,0.5916034725824967,0.6012286898891306,0.3793103448275862,raw
model,0,young_20_29,677,1,2,28,0.7703837074544657,0.795437898430755,0.10714285714285714,raw
model,0,young_20_29,677,1,3,28,0.8866904751940127,0.8830627751138638,0.07142857142857142,raw
model,0,young_20_29,677,1,4,28,1.0375125195258417,1.0016026241994536,0.07142857142857142,raw
model,0,young_20_29,3875,1,1,77,0.6158192985705012,0.639256382798565,0.2987012987012987,raw
model,0,young_20_29,3875,1,2,77,0.7656727855576879,0.7668374865476619,0.1038961038961039,raw
model,0,young_20_29,3875,1,3,77,0.8714777351943405,0.8727040273989539,0.025974025974025976,raw
model,0,young_20_29,3875,1,4,77,1.0217040750469564,1.0010850307036656,0.025974025974025976,raw
model,0,young_20_29,4790,0,1,25,0.43290204343881183,0.4550440313432025,0.0,raw
model,0,young_20_29,4790,0,2,25,0.5511175295823791,0.547189145784788,0.04,raw
model,0,young_20_29,4790,0,3,25,0.6367195661570474,0.6366732537616815,0.0,raw
model,0,young_20_29,4790,0,4,24,0.7596371069582594,0.7577006619854989,0.0,raw
model,0,young_20_29,1478,0,1,22,0.44430369308890505,0.4541427217753726,0.0,raw
model,0,young_20_29,1478,0,2,22,0.5546317331358102,0.5531026155365463,0.0,raw
model,0,young_20_29,1478,0,3,22,0.6328589306253251,0.6294086611378202,0.045454545454545456,raw
model,0,young_20_29,1478,0,4,22,0.7524172909933348,0.7388089187658786,0.045454545454545456,raw
model,0,young_20_29,5256,0,1,23,0.43270153693535024,0.4494256692218467,0.0,raw
model,0,young_20_29,5256,0,2,23,0.5470835148404231,0.5438526087495115,0.0,raw
model,0,young_20_29,5256,0,3,22,0.6183032664813722,0.6185047546703545,0.045454545454545456,raw
model,0,young_20_29,5256,0,4,22,0.7385089375809547,0.7180843887736537,0.0,raw
model,0,young_20_29,182,0,1,34,0.4283953506689774,0.43914327744106685,0.0,raw
model,0,young_20_29,182,0,2,34,0.5483931958536477,0.5522157705551088,0.0,raw
model,0,young_20_29,182,0,3,34,0.6260334993558946,0.6171858641536527,0.0,raw
model,0,young_20_29,182,0,4,34,0.7816507837127,0.7551612904753979,0.0,raw
model,0,young_20_29,4790,1,1,25,0.6382282948340721,0.6658833829865252,0.28,raw
model,0,young_20_29,4790,1,2,25,0.7722152723667622,0.7749641048944802,0.0,raw
model,0,young_20_29,4790,1,3,24,0.878312228730899,0.8848808706962608,0.16666666666666666,raw
model,0,young_20_29,4790,1,4,24,1.058378907251493,1.0480158350325273,0.0,raw
model,0,young_20_29,1478,1,1,22,0.5832490712149139,0.6110147467546904,0.36363636363636365,raw
model,0,young_20_29,1478,1,2,22,0.7795358066151004,0.7859837955000103,0.045454545454545456,raw
model,0,young_20_29,1478,1,3,22,0.9044082253693774,0.9088199327075954,0.09090909090909091,raw
model,0,young_20_29,1478,1,4,21,1.083537085655537,1.0628617079213047,0.0,raw
model,0,young_20_29,4398,1,1,27,0.5782065584508334,0.6068480169240567,0.25925925925925924,raw
model,0,young_20_29,4398,1,2,27,0.7647623513294415,0.7681945584826276,0.037037037037037035,raw
model,0,young_20_29,4398,1,3,26,0.8841437503786744,0.8923518276506157,0.038461538461538464,raw
model,0,young_20_29,4398,1,4,26,1.0782475541627081,1.086516036511215,0.0,raw
model,0,young_20_29,4398,0,1,27,0.41950787383697413,0.4358557395805569,0.0,raw
model,0,young_20_29,4398,0,2,27,0.5436618461337708,0.5386322707698269,0.037037037037037035,raw
model,0,young_20_29,4398,0,3,26,0.6319882914899917,0.6302853094168936,0.0,raw
model,0,young_20_29,4398,0,4,26,0.7540677397770997,0.7422725555653513,0.038461538461538464,raw
model,0,young_20_29,2553,0,1,27,0.41760697495709276,0.4197056056934684,0.037037037037037035,raw
model,0,young_20_29,2553,0,2,26,0.5473751173565822,0.5457602422096368,0.0,raw
model,0,young_20_29,2553,0,3,26,0.631812040077047,0.6316225351507315,0.0,raw
model,0,young_20_29,2553,0,4,26,0.7613757349678256,0.7404314399266909,0.07692307692307693,raw
model,0,older_80_89,6609,0,1,171,0.49289767345866514,0.528164475404695,0.029239766081871343,raw
model,0,older_80_89,6609,0,2,171,0.7317745146656053,0.7307523662867784,0.017543859649122806,raw
model,0,older_80_89,6609,0,3,171,0.890352586357784,0.8892458759233435,0.0,raw
model,0,older_80_89,6609,0,4,171,1.178107085440916,1.1215317691199005,0.0,raw
model,0,older_80_89,984,0,1,172,0.5049265268410946,0.5275386727692963,0.011627906976744186,raw
model,0,older_80_89,984,0,2,172,0.7127760835423937,0.7100338384853488,0.005813953488372093,raw
model,0,older_80_89,984,0,3,172,0.8713827857603019,0.8793594781737527,0.023255813953488372,raw
model,0,older_80_89,984,0,4,172,1.1236148492269857,1.0820294383649665,0.0,raw
model,0,older_80_89,6609,1,1,172,0.7755653473714609,0.8105613995551771,0.12209302325581395,raw
model,0,older_80_89,6609,1,2,171,1.0216069667795191,1.0236361960446914,0.04678362573099415,raw
model,0,older_80_89,6609,1,3,171,1.2074892413766247,1.2071419454878711,0.06432748538011696,raw
model,0,older_80_89,6609,1,4,171,1.4650340663471015,1.430322861374076,0.03508771929824561,raw
model,0,older_80_89,2410,0,1,157,0.5189470248132287,0.5393129716590205,0.006369426751592357,raw
model,0,older_80_89,2410,0,2,157,0.7330960494146598,0.7292274886160743,0.006369426751592357,raw
model,0,older_80_89,2410,0,3,157,0.8957728792356989,0.891813146905829,0.01910828025477707,raw
model,0,older_80_89,2410,0,4,156,1.159033838246708,1.1351472503421047,0.0,raw
model,0,older_80_89,984,1,1,170,0.7789581813031022,0.8030557408605676,0.09411764705882353,raw
model,0,older_80_89,984,1,2,170,1.0295495325146466,1.0307144879236003,0.047058823529411764,raw
model,0,older_80_89,984,1,3,170,1.197608186100902,1.1952523453628627,0.041176470588235294,raw
model,0,older_80_89,984,1,4,170,1.489717535221573,1.4348736354481735,0.023529411764705882,raw
model,0,older_80_89,3403,0,1,128,0.5401202691006173,0.5607997500192117,0.0078125,raw
model,0,older_80_89,3403,0,2,128,0.7390549688077663,0.7392633670555517,0.015625,raw
model,0,older_80_89,3403,0,3,127,0.8968576415640349,0.9023076884131456,0.0,raw
model,0,older_80_89,3403,0,4,127,1.1324000109254573,1.0863813106832956,0.015748031496062992,raw
model,0,older_80_89,3403,1,1,127,0.7827267539569711,0.810191383498304,0.09448818897637795,raw
model,0,older_80_89,3403,1,2,126,1.0318618578505456,1.0318236449779354,0.06349206349206349,raw
model,0,older_80_89,3403,1,3,126,1.214531133714285,1.2135913608548319,0.05555555555555555,raw
model,0,older_80_89,3403,1,4,126,1.5048859164767916,1.4764004652749132,0.015873015873015872,raw
model,0,older_80_89,2410,1,1,156,0.7864753315684951,0.8211333852642005,0.10256410256410256,raw
model,0,older_80_89,2410,1,2,155,1.0458040264238662,1.04942089679568,0.05806451612903226,raw
model,0,older_80_89,2410,1,3,155,1.2052681356567434,1.207843948625559,0.03225806451612903,raw
model,0,older_80_89,2410,1,4,155,1.478972916312708,1.44143529915241,0.025806451612903226,raw
model,1,young_20_29,2918,0,1,163,0.42536624102361553,0.4382366448208169,0.024539877300613498,raw
model,1,young_20_29,2918,0,2,162,0.5506914613286897,0.5556189640037055,0.024691358024691357,raw
model,1,young_20_29,2918,0,3,162,0.6294130667565908,0.6306200145520919,0.0,raw
model,1,young_20_29,2918,0,4,162,0.7475584175318235,0.7334102111845581,0.018518518518518517,raw
model,1,young_20_29,2918,1,1,162,0.6050107833588928,0.6254748402947707,0.345679012345679,raw
model,1,young_20_29,2918,1,2,162,0.7728038786349899,0.7715516523487476,0.16049382716049382,raw
model,1,young_20_29,2918,1,3,162,0.8801432449486657,0.8773565807265381,0.07407407407407407,raw
model,1,young_20_29,2918,1,4,162,1.0376344902556243,1.0259548827954073,0.018518518518518517,raw
model,1,young_20_29,899,1,1,26,0.6314415065897498,0.6417630711834543,0.2692307692307692,raw
model,1,young_20_29,899,1,2,25,0.7535401927363041,0.7436799110197382,0.16,raw
model,1,young_20_29,899,1,3,25,0.8842540363285378,0.8814671358026543,0.04,raw
model,1,young_20_29,899,1,4,25,1.06235811201957,1.0350916904339025,0.0,raw
model,1,young_20_29,182,1,1,34,0.6046389445516781,0.6259897084155261,0.4117647058823529,raw
model,1,young_20_29,182,1,2,34,0.7833758774508168,0.7742456933031836,0.08823529411764706,raw
model,1,young_20_29,182,1,3,34,0.898598094318627,0.8925469603377878,0.029411764705882353,raw
model,1,young_20_29,182,1,4,33,1.06175793484653,1.0468058041026105,0.0,raw
model,1,young_20_29,5256,1,1,24,0.5965769781641623,0.6042976490011577,0.2916666666666667,raw
model,1,young_20_29,5256,1,2,23,0.7709416775166524,0.7686180321505107,0.08695652173913043,raw
model,1,young_20_29,5256,1,3,23,0.8876154295219056,0.8909812030770585,0.13043478260869565,raw
model,1,young_20_29,5256,1,4,23,1.032026777027561,1.0039286182408853,0.0,raw
model,1,young_20_29,3875,0,1,77,0.4331467948150831,0.4454807335792284,0.03896103896103896,raw
model,1,young_20_29,3875,0,2,77,0.5420655984241383,0.5470538159727357,0.025974025974025976,raw
model,1,young_20_29,3875,0,3,77,0.6334201601039223,0.6324761189514442,0.012987012987012988,raw
model,1,young_20_29,3875,0,4,76,0.7578485859143194,0.7428936207915658,0.02631578947368421,raw
model,1,young_20_29,899,0,1,26,0.41735441725177613,0.4383256071624468,0.07692307692307693,raw
model,1,young_20_29,899,0,2,26,0.5389075405610023,0.5361434659277058,0.038461538461538464,raw
model,1,young_20_29,899,0,3,25,0.6369060285373837,0.6419914813417421,0.04,raw
model,1,young_20_29,899,0,4,25,0.7425359711596394,0.7365821507884149,0.0,raw
model,1,young_20_29,677,0,1,29,0.39550525426405453,0.4191528632378338,0.034482758620689655,raw
model,1,young_20_29,677,0,2,28,0.5208121167224884,0.5222119980588578,0.03571428571428571,raw
model,1,young_20_29,677,0,3,28,0.614672925446299,0.6202536269875585,0.0,raw
model,1,young_20_29,677,0,4,28,0.7487172010779909,0.7510380478186452,0.0,raw
model,1,young_20_29,5675,0,1,147,0.4241484404098262,0.4415742226539161,0.006802721088435374,raw
model,1,young_20_29,5675,0,2,147,0.5560750532153089,0.5536513838795086,0.034013605442176874,raw
model,1,young_20_29,5675,0,3,147,0.6407703392244065,0.6377828453094908,0.013605442176870748,raw
model,1,young_20_29,5675,0,4,146,0.7694159885028178,0.7510961330377399,0.02054794520547945,raw
model,1,young_20_29,5675,1,1,145,0.6095639669272763,0.6265770251606873,0.3448275862068966,raw
model,1,young_20_29,5675,1,2,145,0.7860537371893147,0.7889218654155626,0.10344827586206896,raw
model,1,young_20_29,5675,1,3,145,0.9001184367787822,0.9049648266036524,0.07586206896551724,raw
model,1,young_20_29,5675,1,4,145,1.0642484890790962,1.0433930008385874,0.027586206896551724,raw
model,1,young_20_29,2553,1,1,27,0.657599246840185,0.6547223129266003,0.2222222222222222,raw
model,1,young_20_29,2553,1,2,27,0.7926591396172585,0.7911243074598278,0.14814814814814814,raw
model,1,young_20_29,2553,1,3,27,0.9147611076468571,0.91347822941322,0.037037037037037035,raw
model,1,young_20_29,2553,1,4,26,1.080508641249118,1.0761840581714013,0.038461538461538464,raw
model,1,young_20_29,7862,0,1,30,0.4597198815891764,0.47223888637674083,0.03333333333333333,raw
model,1,young_20_29,7862,0,2,30,0.5592035396568827,0.5588170208158918,0.0,raw
model,1,young_20_29,7862,0,3,30,0.637486389498412,0.6371176735421391,0.03333333333333333,raw
model,1,young_20_29,7862,0,4,30,0.7570343532460476,0.7326990188924765,0.03333333333333333,raw
model,1,young_20_29,7862,1,1,31,0.6282389087549343,0.6478468797850071,0.25806451612903225,raw
model,1,young_20_29,7862,1,2,31,0.7827386125139667,0.7786395657995793,0.25806451612903225,raw
model,1,young_20_29,7862,1,3,30,0.8720187063058394,0.8762129289751454,0.06666666666666667,raw
model,1,young_20_29,7862,1,4,30,1.0102831243561465,0.9890064831221198,0.03333333333333333,raw
model,1,young_20_29,677,1,1,29,0.5960094378395137,0.6088924529409985,0.3448275862068966,raw
model,1,young_20_29,677,1,2,28,0.7911315217137707,0.7921739202881761,0.14285714285714285,raw
model,1,young_20_29,677,1,3,28,0.9094284301476117,0.9096738742437388,0.10714285714285714,raw
model,1,young_20_29,677,1,4,28,1.0626001438474428,1.0361195158723675,0.03571428571428571,raw
model,1,young_20_29,3875,1,1,77,0.6055873250367948,0.6281996597829779,0.2597402597402597,raw
model,1,young_20_29,3875,1,2,77,0.7671595342514986,0.7696155874221534,0.14285714285714285,raw
model,1,young_20_29,3875,1,3,77,0.8754312932541133,0.883566075672465,0.0,raw
model,1,young_20_29,3875,1,4,77,1.0150322556991243,0.9937826343383196,0.03896103896103896,raw
model,1,young_20_29,4790,0,1,25,0.4286891920158371,0.4408542435627379,0.04,raw
model,1,young_20_29,4790,0,2,25,0.5589595513837778,0.5510652831332291,0.0,raw
model,1,young_20_29,4790,0,3,25,0.6381009525317435,0.6365252226489889,0.0,raw
model,1,young_20_29,4790,0,4,24,0.7519692715620275,0.7408381747168566,0.0,raw
model,1,young_20_29,1478,0,1,22,0.4374266266508421,0.45642372668187803,0.0,raw
model,1,young_20_29,1478,0,2,22,0.5507573859494,0.5516941304937284,0.09090909090909091,raw
model,1,young_20_29,1478,0,3,22,0.6383595935211395,0.6421378415321763,0.0,raw
model,1,young_20_29,1478,0,4,22,0.74757641147018,0.7178460556120938,0.045454545454545456,raw
model,1,young_20_29,5256,0,1,23,0.4170716407812672,0.424079256928871,0.0,raw
model,1,young_20_29,5256,0,2,23,0.5404444332718084,0.5486281556291994,0.0,raw
model,1,young_20_29,5256,0,3,22,0.6191617851821071,0.6183952632071639,0.045454545454545456,raw
model,1,young_20_29,5256,0,4,22,0.7327622575749841,0.7106723838593987,0.0,raw
model,1,young_20_29,182,0,1,34,0.4248600867023693,0.444529033583668,0.0,raw
model,1,young_20_29,182,0,2,34,0.5327190481339253,0.5348943234152701,0.029411764705882353,raw
model,1,young_20_29,182,0,3,34,0.6316920623268727,0.6374308879036772,0.029411764705882353,raw
model,1,young_20_29,182,0,4,34,0.7723735218964284,0.7611276209069582,0.0,raw
model,1,young_20_29,4790,1,1,25,0.6273488688719614,0.6369503853657351,0.32,raw
model,1,young_20_29,4790,1,2,25,0.7838955769448843,0.7898682405453137,0.12,raw
model,1,young_20_29,4790,1,3,24,0.8935090960667723,0.8996015632470057,0.08333333333333333,raw
model,1,young_20_29,4790,1,4,24,1.0575619039830209,1.0300930946213604,0.0,raw
model,1,young_20_29,1478,1,1,22,0.5765961415155111,0.5844868746060674,0.36363636363636365,raw
model,1,young_20_29,1478,1,2,22,0.7536335952621098,0.7384307329300023,0.09090909090909091,raw
model,1,young_20_29,1478,1,3,22,0.9114440186684539,0.9116803977069381,0.0,raw
model,1,young_20_29,1478,1,4,21,1.0858550888146066,1.04197186968048,0.0,raw
model,1,young_20_29,4398,1,1,27,0.5851244896187597,0.5830786553721904,0.2222222222222222,raw
model,1,young_20_29,4398,1,2,27,0.7613159743780092,0.7601512824182955,0.07407407407407407,raw
model,1,young_20_29,4398,1,3,26,0.8991436980998361,0.8891601220102203,0.0,raw
model,1,young_20_29,4398,1,4,26,1.0710061536449933,1.0422634166282472,0.038461538461538464,raw
model,1,young_20_29,4398,0,1,27,0.43153639810101474,0.4456905753112622,0.0,raw
model,1,young_20_29,4398,0,2,27,0.5526415246191596,0.5537337622762857,0.0,raw
model,1,young_20_29,4398,0,3,26,0.6293343510826934,0.6268429663232822,0.0,raw
model,1,young_20_29,4398,0,4,26,0.7355581207739138,0.7313560675839459,0.0,raw
model,1,young_20_29,2553,0,1,27,0.4264288692016605,0.4329431408569543,0.037037037037037035,raw
model,1,young_20_29,2553,0,2,26,0.5393706789458025,0.5434944589782883,0.038461538461538464,raw
model,1,young_20_29,2553,0,3,26,0.6205486881932979,0.6207627635936398,0.038461538461538464,raw
model,1,young_20_29,2553,0,4,26,0.7503005536537788,0.7374472355790613,0.0,raw
model,1,older_80_89,6609,0,1,171,0.5038180823646358,0.5238397044769223,0.005847953216374269,raw
model,1,older_80_89,6609,0,2,171,0.734253912584831,0.741434779354297,0.017543859649122806,raw
model,1,older_80_89,6609,0,3,171,0.8839850894026825,0.8834504760342279,0.0,raw
model,1,older_80_89,6609,0,4,171,1.1418236386900902,1.1027011368516484,0.011695906432748537,raw
model,1,older_80_89,984,0,1,172,0.5033617200719728,0.53352898859435,0.011627906976744186,raw
model,1,older_80_89,984,0,2,172,0.7232957533978193,0.7244714121399707,0.0,raw
model,1,older_80_89,984,0,3,172,0.8717588045204205,0.8686106246309457,0.0,raw
model,1,older_80_89,984,0,4,172,1.1156351084823712,1.071110329822368,0.029069767441860465,raw
model,1,older_80_89,6609,1,1,172,0.7794148153137865,0.8044845719896101,0.16279069767441862,raw
model,1,older_80_89,6609,1,2,171,1.0103409150385358,1.013438116418678,0.08771929824561403,raw
model,1,older_80_89,6609,1,3,171,1.1942584463008183,1.200065852208403,0.05263157894736842,raw
model,1,older_80_89,6609,1,4,171,1.4616368724768387,1.4268604627203627,0.04093567251461988,raw
model,1,older_80_89,2410,0,1,157,0.5051009498470754,0.5269152519167221,0.006369426751592357,raw
model,1,older_80_89,2410,0,2,157,0.7388750110278148,0.736960554080184,0.012738853503184714,raw
model,1,older_80_89,2410,0,3,157,0.895561879630027,0.899804272914921,0.0,raw
model,1,older_80_89,2410,0,4,156,1.1594311243617028,1.1160064553525957,0.01282051282051282,raw
model,1,older_80_89,984,1,1,170,0.7692128303177208,0.7967013289851366,0.14705882352941177,raw
model,1,older_80_89,984,1,2,170,1.0150909817746165,1.022030591216888,0.029411764705882353,raw
model,1,older_80_89,984,1,3,170,1.1922546904344256,1.1911676169138925,0.047058823529411764,raw
model,1,older_80_89,984,1,4,170,1.4893124085281255,1.447548118108203,0.01764705882352941,raw
model,1,older_80_89,3403,0,1,128,0.5516089270535193,0.5730020766435336,0.0078125,raw
model,1,older_80_89,3403,0,2,128,0.7437810930244145,0.7447207516771548,0.0078125,raw
model,1,older_80_89,3403,0,3,127,0.8981913437956982,0.894626431609591,0.007874015748031496,raw
model,1,older_80_89,3403,0,4,127,1.1877442890762666,1.146985615481812,0.0,raw
model,1,older_80_89,3403,1,1,127,0.7807324210390786,0.8116079537142369,0.12598425196850394,raw
model,1,older_80_89,3403,1,2,126,1.0315722394103912,1.0300644967175894,0.05555555555555555,raw
model,1,older_80_89,3403,1,3,126,1.2220454214374477,1.2196275126502807,0.047619047619047616,raw
model,1,older_80_89,3403,1,4,126,1.5062021755959374,1.4757013106371755,0.031746031746031744,raw
model,1,older_80_89,2410,1,1,156,0.7860732287608904,0.8077295291727016,0.07051282051282051,raw
model,1,older_80_89,2410,1,2,155,1.033757284186782,1.0286040984939673,0.04516129032258064,raw
model,1,older_80_89,2410,1,3,155,1.219474529132808,1.214027467621542,0.03870967741935484,raw
model,1,older_80_89,2410,1,4,155,1.4991017506203594,1.4499112393118363,0.05161290322580645,raw
model,2,young_20_29,2918,0,1,163,0.42861633564562546,0.4476429274287669,0.012269938650306749,raw
model,2,young_20_29,2918,0,2,162,0.5449958911565669,0.5407155753957382,0.018518518518518517,raw
model,2,young_20_29,2918,0,3,162,0.6270763942074272,0.6280841585243255,0.018518518518518517,raw
model,2,young_20_29,2918,0,4,162,0.7505952534212788,0.7320419550053717,0.030864197530864196,raw
model,2,young_20_29,2918,1,1,162,0.6043560053495028,0.6222752899496707,0.35185185185185186,raw
model,2,young_20_29,2918,1,2,162,0.7693249017247462,0.7714797566070077,0.18518518518518517,raw
model,2,young_20_29,2918,1,3,162,0.8782212933711437,0.8752712661309705,0.08024691358024691,raw
model,2,young_20_29,2918,1,4,162,1.0449864425881439,1.0218515742330618,0.05555555555555555,raw
model,2,young_20_29,899,1,1,26,0.6306245826565734,0.6483350622499656,0.23076923076923078,raw
model,2,young_20_29,899,1,2,25,0.7633306956941496,0.7602673453493848,0.12,raw
model,2,young_20_29,899,1,3,25,0.8852231385258562,0.8879731645896001,0.16,raw
model,2,young_20_29,899,1,4,25,1.0703638267018634,1.041411621976554,0.0,raw
model,2,young_20_29,182,1,1,34,0.604546277838625,0.6223911969405403,0.35294117647058826,raw
model,2,young_20_29,182,1,2,34,0.7728394516338275,0.7679055766732485,0.058823529411764705,raw
model,2,young_20_29,182,1,3,34,0.8937650402430908,0.8938861793714494,0.058823529411764705,raw
model,2,young_20_29,182,1,4,33,1.05728668133075,1.0457638488475285,0.030303030303030304,raw
model,2,young_20_29,5256,1,1,24,0.6141111377507378,0.616547063417311,0.125,raw
model,2,young_20_29,5256,1,2,23,0.7843411991560422,0.7807462172027504,0.2608695652173913,raw
model,2,young_20_29,5256,1,3,23,0.8887769430378659,0.8809235054229876,0.043478260869565216,raw
model,2,young_20_29,5256,1,4,23,1.0389118258888903,1.0166429850978789,0.0,raw
model,2,young_20_29,3875,0,1,77,0.4305374319848691,0.4444578886137612,0.06493506493506493,raw
model,2,young_20_29,3875,0,2,77,0.541486991552671,0.539450810627231,0.0,raw
model,2,young_20_29,3875,0,3,77,0.637392747517519,0.6381510318150814,0.025974025974025976,raw
model,2,young_20_29,3875,0,4,76,0.7690080854941252,0.7496714792548692,0.013157894736842105,raw
model,2,young_20_29,899,0,1,26,0.4183784406304519,0.43515719636251304,0.038461538461538464,raw
model,2,young_20_29,899,0,2,26,0.5294803630606156,0.5401378617299355,0.0,raw
model,2,young_20_29,899,0,3,25,0.6235087785114862,0.617857405561514,0.0,raw
model,2,young_20_29,899,0,4,25,0.755575250499491,0.7462043801086345,0.0,raw
model,2,young_20_29,677,0,1,29,0.40528505452205527,0.3988852987639846,0.0,raw
model,2,young_20_29,677,0,2,28,0.5378050147947933,0.5317348415744083,0.0,raw
model,2,young_20_29,677,0,3,28,0.6191921835975362,0.6224659526990377,0.0,raw
model,2,young_20_29,677,0,4,28,0.7475906507841265,0.7385282742791608,0.0,raw
model,2,young_20_29,5675,0,1,147,0.42020334190491343,0.4359493549267932,0.034013605442176874,raw
model,2,young_20_29,5675,0,2,147,0.5568459254628562,0.5602600402929887,0.034013605442176874,raw
model,2,young_20_29,5675,0,3,147,0.6381423264091314,0.6373821367283498,0.034013605442176874,raw
model,2,young_20_29,5675,0,4,146,0.7681401239163785,0.753256852518166,0.0136986301369863,raw
model,2,young_20_29,5675,1,1,145,0.6095846995820148,0.6313898359836255,0.3793103448275862,raw
model,2,young_20_29,5675,1,2,145,0.7818938731393985,0.784733668435085,0.1310344827586207,raw
model,2,young_20_29,5675,1,3,145,0.8948446719543187,0.8962035763126492,0.10344827586206896,raw
model,2,young_20_29,5675,1,4,145,1.056866720306574,1.0414631271524053,0.034482758620689655,raw
model,2,young_20_29,2553,1,1,27,0.6447732684075927,0.6453019805174224,0.4074074074074074,raw
model,2,young_20_29,2553,1,2,27,0.7998312671793999,0.7908123496576278,0.14814814814814814,raw
model,2,young_20_29,2553,1,3,27,0.9124566288897266,0.9092316768424228,0.1111111111111111,raw
model,2,young_20_29,2553,1,4,26,1.0835749961108214,1.0574311658427877,0.0,raw
model,2,young_20_29,7862,0,1,30,0.4614698225047261,0.4776474437798288,0.06666666666666667,raw
model,2,young_20_29,7862,0,2,30,0.56366178814851,0.5641577747432605,0.0,raw
model,2,young_20_29,7862,0,3,30,0.6388678423682185,0.6461781665969928,0.03333333333333333,raw
model,2,young_20_29,7862,0,4,30,0.7415360458970202,0.7395049780428203,0.03333333333333333,raw
model,2,young_20_29,7862,1,1,31,0.6348760999824832,0.6648411455627246,0.3870967741935484,raw
model,2,young_20_29,7862,1,2,31,0.7698500836761512,0.7659024409525105,0.22580645161290322,raw
model,2,young_20_29,7862,1,3,30,0.8740321038168298,0.8712659108045455,0.1,raw
model,2,young_20_29,7862,1,4,30,1.0132924226472233,0.9895708180170644,0.0,raw
model,2,young_20_29,677,1,1,29,0.5868872090756758,0.589511091839445,0.41379310344827586,raw
model,2,young_20_29,677,1,2,28,0.7896879741125613,0.801576626955427,0.17857142857142858,raw
model,2,young_20_29,677,1,3,28,0.8874647547740215,0.8850365347206512,0.0,raw
model,2,young_20_29,677,1,4,28,1.0565299324688469,1.0218908424285646,0.07142857142857142,raw
model,2,young_20_29,3875,1,1,77,0.6202673690850721,0.6458881001988848,0.23376623376623376,raw
model,2,young_20_29,3875,1,2,77,0.7752554126983555,0.772810019893558,0.07792207792207792,raw
model,2,young_20_29,3875,1,3,77,0.8707058549161004,0.8653729472744562,0.07792207792207792,raw
model,2,young_20_29,3875,1,4,77,1.0226925578820922,1.0087464696777295,0.012987012987012988,raw
model,2,young_20_29,4790,0,1,25,0.42914726607783543,0.4356460096807354,0.0,raw
model,2,young_20_29,4790,0,2,25,0.558381323547337,0.5571711325200711,0.04,raw
model,2,young_20_29,4790,0,3,25,0.6279460110775036,0.6233064009235024,0.0,raw
model,2,young_20_29,4790,0,4,24,0.7456568023174794,0.7308824949572892,0.0,raw
model,2,young_20_29,1478,0,1,22,0.45420889766341666,0.47302171816152316,0.045454545454545456,raw
model,2,young_20_29,1478,0,2,22,0.5601287181968851,0.5625595003024173,0.0,raw
model,2,young_20_29,1478,0,3,22,0.6411213523382122,0.650305819429451,0.045454545454545456,raw
