candidate_id,seed_id,analysis_group,congruency,n_subjects,n_human_trials,n_human_errors,n_model_errors,human_error_rate,model_error_rate,human_median_rt,model_median_rt,wasserstein_all_s,wasserstein_correct_s,wasserstein_error_s,estimability
current__snapshot_nonaccum_exploratory,5,older_80_89,1,4,1867,76,1297,0.04088812742228673,0.6935409421707682,0.926375,0.9421683995643035,0.034389864057446526,0.04010750299280168,0.18745579070436696,ESTIMABLE
current__snapshot_nonaccum_exploratory,6,young_20_29,0,12,1874,32,15,0.015306845167956282,0.008328588421181024,0.5725416666666666,0.572760876966618,0.03230423308593401,0.03278971716868753,0.05525456136630706,ESTIMABLE
current__snapshot_nonaccum_exploratory,6,young_20_29,1,12,1870,136,1289,0.07327093606478158,0.6936792017717971,0.6257499999999999,0.6187622604306536,0.02961852834476214,0.031680510776383466,0.07621059671321757,ESTIMABLE
current__snapshot_nonaccum_exploratory,6,older_80_89,0,4,1883,19,12,0.01011926280264358,0.00658799183118991,0.8423749999999999,0.8684311179760613,0.0432599422528914,0.04296380123653979,0.36316240650989545,ESTIMABLE
current__snapshot_nonaccum_exploratory,6,older_80_89,1,4,1867,76,1317,0.04088812742228673,0.7060596951219298,0.926375,0.9311871525638915,0.03608691671306125,0.05392093606260302,0.17674277764331048,ESTIMABLE
current__snapshot_nonaccum_exploratory,7,young_20_29,0,12,1874,32,14,0.015306845167956282,0.0058418266918428,0.5725416666666666,0.5688039648294653,0.03382745445141348,0.0340786431267051,0.048704184250967585,ESTIMABLE
current__snapshot_nonaccum_exploratory,7,young_20_29,1,12,1870,136,1249,0.07327093606478158,0.6740736374026984,0.6257499999999999,0.6203974892591798,0.03648369605930339,0.03812640812283717,0.07918597905176908,ESTIMABLE
current__snapshot_nonaccum_exploratory,7,older_80_89,0,4,1883,19,14,0.01011926280264358,0.007895363719417126,0.8423749999999999,0.8693330297303933,0.04172661497402601,0.041421180387140426,0.3106790456410166,ESTIMABLE
current__snapshot_nonaccum_exploratory,7,older_80_89,1,4,1867,76,1278,0.04088812742228673,0.6859501579246261,0.926375,0.9468450424044822,0.033629242130927196,0.038532237574148705,0.18634967365731264,ESTIMABLE
current__snapshot_nonaccum_exploratory,8,young_20_29,0,12,1874,32,24,0.015306845167956282,0.011570863462530806,0.5725416666666666,0.5761015893929454,0.032310040773949195,0.03289505014856978,0.03704308850007169,ESTIMABLE
