age_group,analysis_group,trial_output_index,row_index,target_direction,flanker_direction,final_response,correct,rt,decision_time,t0,hard_first_crossing_channel,evidence_winner_at_crossing,state_winner_at_crossing,winner_runner_up_evidence_gap,winner_runner_up_state_gap,fallback_used,response_type,error_source_category,rt_quantile_bin
Older,older_80_89,340,28411,2,0,0,False,1.122822293732033,0.14,0.9828222937320329,0,0,0,0.6886284351348877,0.05771520733833313,False,flanker,evidence-origin,4
Older,older_80_89,341,9917,3,1,1,False,1.0080850736486473,0.06,0.9480850736486472,1,1,1,1.3665236234664917,0.04967451095581055,False,flanker,evidence-origin,3
Older,older_80_89,342,7029,1,2,1,True,0.9479728185756602,0.29,0.6579728185756601,1,1,1,1.000011682510376,0.021838121116161346,False,target,correct,3
Older,older_80_89,344,6504,3,1,3,True,1.622845483612632,0.79,0.832845483612632,3,3,3,0.8349724411964417,0.058319613337516785,True,target,correct,5
Older,older_80_89,345,17462,2,3,3,False,0.6482535393948496,0.1,0.5482535393948497,3,3,3,1.3768752813339233,0.06778398901224136,False,flanker,evidence-origin,1
Older,older_80_89,349,16298,0,1,0,True,0.8181412637312324,0.15,0.6681412637312324,1,1,1,0.21324384212493896,0.05202189087867737,False,target,correct,2
Older,older_80_89,353,1235,1,0,0,False,0.6506284716430744,0.15,0.5006284716430743,0,0,0,0.7323806285858154,0.06504471600055695,False,flanker,evidence-origin,1
Older,older_80_89,355,5824,1,2,1,True,0.7960129853159181,0.13,0.6660129853159181,2,2,2,0.7545632123947144,0.06004367023706436,False,target,correct,2
Older,older_80_89,359,25997,0,3,0,True,1.722714139303135,0.75,0.9727141393031351,0,0,0,1.1672347784042358,0.029571421444416046,False,target,correct,5
Older,older_80_89,360,25234,0,1,0,True,0.8463538253658229,0.11,0.736353825365823,1,1,1,0.7376909255981445,0.05725894868373871,False,target,correct,2
Older,older_80_89,361,11322,1,3,1,True,1.0216321870530927,0.15,0.8716321870530926,3,3,3,0.4392748475074768,0.05700086057186127,False,target,correct,3
Older,older_80_89,362,10813,3,0,3,True,0.9020128067009913,0.17,0.7320128067009912,0,0,0,0.170823872089386,0.04515111446380615,False,target,correct,2
Older,older_80_89,365,15047,3,2,3,True,1.3275748603782345,0.2,1.1275748603782345,2,2,2,0.42361316084861755,0.06054264307022095,False,target,correct,5
Older,older_80_89,366,12588,0,1,0,True,0.9286066567279965,0.1,0.8286066567279965,1,1,1,1.0268580913543701,0.061283357441425323,False,target,correct,3
Older,older_80_89,368,601,2,0,0,False,1.078079260797723,0.13,0.948079260797723,0,0,0,0.8657691478729248,0.06237450987100601,False,flanker,evidence-origin,4
Older,older_80_89,376,13517,3,2,3,True,0.763897909197923,0.13,0.633897909197923,2,2,2,0.952714204788208,0.06658294796943665,False,target,correct,1
Older,older_80_89,377,25379,3,2,3,True,0.9303343322460955,0.24,0.6903343322460955,2,2,2,0.2000444233417511,0.05744320899248123,False,target,correct,3
Older,older_80_89,378,15321,2,3,3,False,0.5677383321493832,0.14,0.42773833214938317,3,3,3,0.8061695694923401,0.06284670531749725,False,flanker,evidence-origin,1
Older,older_80_89,379,13027,1,3,3,False,0.5854713327864084,0.08,0.5054713327864084,3,3,3,0.9373042583465576,0.04978907108306885,False,flanker,evidence-origin,1
Older,older_80_89,380,3014,0,1,0,True,0.9500130823276484,0.1,0.8500130823276484,1,1,1,1.002128005027771,0.056357137858867645,False,target,correct,3
Older,older_80_89,381,16783,0,1,0,True,1.3338050978112244,0.6900000000000001,0.6438050978112243,0,0,0,1.0347273349761963,0.06147155165672302,False,target,correct,5
Older,older_80_89,383,27624,0,3,0,True,1.254170451474445,0.76,0.49417045147444494,0,0,0,1.2245107889175415,0.020856857299804688,False,target,correct,4
Older,older_80_89,384,6081,2,3,2,True,1.0317450117415914,0.21,0.8217450117415914,3,3,3,0.3197506368160248,0.05872161686420441,False,target,correct,3
Older,older_80_89,385,33499,3,0,3,True,1.2076379608349814,0.1,1.1076379608349813,0,0,0,1.18061363697052,0.060802161693573,False,target,correct,4
Older,older_80_89,386,34638,0,1,0,True,1.008129315375225,0.07,0.938129315375225,1,1,1,1.5716522932052612,0.06308107823133469,False,target,correct,3
Older,older_80_89,387,27189,3,1,1,False,0.7004491113726883,0.15,0.5504491113726883,1,1,1,0.6586607694625854,0.057666219770908356,False,flanker,evidence-origin,1
Older,older_80_89,388,9839,0,3,3,False,0.690621140179021,0.08,0.610621140179021,3,3,3,1.3974615335464478,0.06400828808546066,False,flanker,evidence-origin,1
Older,older_80_89,389,23769,0,1,0,True,1.6151014324373607,0.75,0.8651014324373607,0,0,0,1.0070723295211792,0.0665418729186058,False,target,correct,5
Older,older_80_89,392,1110,3,0,3,True,0.8226423066586587,0.12,0.7026423066586587,0,0,0,1.1472675800323486,0.06768084317445755,False,target,correct,2
Older,older_80_89,393,3386,1,0,0,False,1.122287726602952,0.14,0.982287726602952,0,0,0,0.7529932856559753,0.06271479278802872,False,flanker,evidence-origin,4
Older,older_80_89,395,25145,0,1,0,True,0.8761018132250787,0.07,0.8061018132250788,1,1,1,1.5342750549316406,0.058653175830841064,False,target,correct,2
Older,older_80_89,397,8964,3,2,2,False,0.5857016540377908,0.19,0.39570165403779084,2,2,2,0.4870474338531494,0.06382337212562561,False,flanker,evidence-origin,1
Older,older_80_89,398,15351,3,0,3,True,0.6388475289572101,0.13,0.5088475289572101,0,0,0,0.9572394490242004,0.06339772045612335,False,target,correct,1
Older,older_80_89,400,17024,2,0,0,False,0.7837846740573196,0.11,0.6737846740573196,0,0,0,0.8371778726577759,0.053358808159828186,False,flanker,evidence-origin,2
Older,older_80_89,402,14324,2,0,2,True,0.4925630291023997,0.13,0.3625630291023997,0,0,0,0.6571683883666992,0.05543750524520874,False,target,correct,1
Older,older_80_89,404,6495,0,1,0,True,0.9247680893151529,0.21,0.7147680893151529,1,0,1,0.01952451467514038,0.05270415544509888,False,target,correct,3
Older,older_80_89,405,33479,3,1,3,True,1.1541633891306384,0.51,0.6441633891306384,3,3,3,0.9803889393806458,0.047561466693878174,False,target,correct,4
Older,older_80_89,407,27725,0,1,0,True,1.2201568007634065,0.54,0.6801568007634065,0,0,0,1.0789978504180908,0.07159386575222015,False,target,correct,4
Older,older_80_89,409,27759,3,1,1,False,0.9136944624934134,0.09,0.8236944624934134,1,1,1,1.0144119262695312,0.05149999260902405,False,flanker,evidence-origin,2
Older,older_80_89,410,9091,0,3,0,True,0.9419278045241892,0.32,0.6219278045241892,0,0,0,0.39423418045043945,0.0313749685883522,False,target,correct,3
Older,older_80_89,411,4155,2,1,2,True,1.199252028728016,0.25,0.949252028728016,1,1,1,0.3192661702632904,0.05982545018196106,False,target,correct,4
Older,older_80_89,413,23237,2,1,1,False,1.2011342802214928,0.06,1.1411342802214928,1,1,1,1.710094690322876,0.058668941259384155,False,flanker,evidence-origin,4
Older,older_80_89,414,15688,1,3,1,True,0.9292123769853404,0.17,0.7592123769853404,3,3,3,0.19303715229034424,0.04924217611551285,False,target,correct,3
Older,older_80_89,417,25251,1,2,1,True,0.6197126982261726,0.11,0.5097126982261726,2,2,2,0.4502587914466858,0.04411318898200989,False,target,correct,1
Older,older_80_89,418,5702,0,1,0,True,0.898826956942331,0.11,0.788826956942331,1,1,1,0.8450864553451538,0.05648423731327057,False,target,correct,2
Older,older_80_89,419,3541,3,0,3,True,0.9160382301907648,0.1,0.8160382301907648,0,0,0,1.2374167442321777,0.0626639649271965,False,target,correct,3
Older,older_80_89,424,14721,0,2,2,False,1.2956534658746235,0.79,0.5056534658746235,0,0,0,0.9456332325935364,0.045188531279563904,True,flanker,fallback,5
Older,older_80_89,426,11780,3,1,3,True,1.172310185029926,0.52,0.652310185029926,3,3,3,0.61037677526474,0.039297640323638916,False,target,correct,4
Older,older_80_89,430,2680,3,0,0,False,0.8678670030675771,0.1,0.7678670030675772,0,0,0,1.2994130849838257,0.06627538055181503,False,flanker,evidence-origin,2
Older,older_80_89,433,1927,3,0,3,True,1.1374709550976518,0.1,1.0374709550976517,0,0,0,1.2902389764785767,0.06663242727518082,False,target,correct,4
Older,older_80_89,435,13456,2,3,2,True,1.0941832526054365,0.28,0.8141832526054364,3,2,3,0.057968974113464355,0.04658493399620056,False,target,correct,4
Older,older_80_89,438,24175,1,0,1,True,0.9729827006799893,0.15,0.8229827006799892,0,0,0,0.6069496870040894,0.06666169315576553,False,target,correct,3
Older,older_80_89,440,9742,3,0,3,True,0.6295867311497955,0.15,0.47958673114979544,0,0,0,0.8798183798789978,0.06381156295537949,False,target,correct,1
Older,older_80_89,441,6771,2,3,3,False,1.0950125716357275,0.24,0.8550125716357275,3,3,3,0.2137504518032074,0.054747723042964935,False,flanker,evidence-origin,4
Older,older_80_89,443,16983,1,3,3,False,0.8262295336691432,0.14,0.6862295336691432,3,3,3,0.5442012548446655,0.05468439310789108,False,flanker,evidence-origin,2
Older,older_80_89,444,10921,3,1,3,True,0.7413776823171632,0.14,0.6013776823171632,1,1,1,0.5289970636367798,0.052754297852516174,False,target,correct,1
Older,older_80_89,445,5542,2,0,0,False,1.1856724055524823,0.15,1.0356724055524824,0,0,0,0.589209794998169,0.056204430758953094,False,flanker,evidence-origin,4
Older,older_80_89,447,20670,3,2,3,True,0.9555352029673012,0.15,0.8055352029673012,2,2,2,0.770187497138977,0.062163494527339935,False,target,correct,3
Older,older_80_89,449,18900,1,0,0,False,0.8256139402478926,0.1,0.7256139402478926,0,0,0,1.019565463066101,0.05870867520570755,False,flanker,evidence-origin,2
Older,older_80_89,450,30560,3,0,3,True,0.999747991830036,0.37,0.629747991830036,3,3,3,1.44710373878479,0.03978715091943741,False,target,correct,3
Older,older_80_89,453,12180,3,0,3,True,0.8398464384071033,0.11,0.7298464384071033,0,0,0,1.191514492034912,0.06337852776050568,False,target,correct,2
Older,older_80_89,454,11796,1,0,1,True,0.6750020295084131,0.12,0.5550020295084132,0,0,0,0.8994766473770142,0.062421321868896484,False,target,correct,1
Older,older_80_89,456,30343,3,2,2,False,1.0720571727092627,0.15,0.9220571727092627,2,2,2,0.7433776259422302,0.06437136977910995,False,flanker,evidence-origin,4
Older,older_80_89,458,12737,2,3,3,False,1.161149124762837,0.08,1.0811491247628369,3,3,3,1.6472928524017334,0.06547646224498749,False,flanker,evidence-origin,4
Older,older_80_89,465,2323,3,1,1,False,0.8458263809712113,0.06,0.7858263809712114,1,1,1,1.391985297203064,0.051160745322704315,False,flanker,evidence-origin,2
Older,older_80_89,466,29838,1,0,0,False,1.0196378881483055,0.17,0.8496378881483054,0,0,0,0.600840151309967,0.06934679299592972,False,flanker,evidence-origin,3
Older,older_80_89,468,7346,1,2,1,True,0.7105056703094313,0.13,0.5805056703094313,2,2,2,0.8287279605865479,0.06372580677270889,False,target,correct,1
Older,older_80_89,469,18076,3,1,3,True,0.7631692773640821,0.11,0.6531692773640821,1,1,1,0.6815548539161682,0.046180903911590576,False,target,correct,1
Older,older_80_89,470,11857,1,3,3,False,0.8008037869543965,0.11,0.6908037869543965,3,3,3,0.8901880979537964,0.05602577328681946,False,flanker,evidence-origin,2
Older,older_80_89,471,5402,3,0,3,True,0.9180972147612969,0.11,0.8080972147612969,0,0,0,1.055333137512207,0.060258641839027405,False,target,correct,3
Older,older_80_89,473,2979,2,1,2,True,0.380576899595682,0.13,0.250576899595682,1,1,1,0.9286301136016846,0.06172565370798111,False,target,correct,1
Older,older_80_89,475,12506,3,1,1,False,1.0553961256293394,0.14,0.9153961256293394,1,1,1,0.7343848943710327,0.05694495141506195,False,flanker,evidence-origin,3
Older,older_80_89,480,3311,1,2,1,True,1.1125882465224837,0.1,1.0125882465224836,2,2,2,0.7244669198989868,0.05205407738685608,False,target,correct,4
Older,older_80_89,483,18927,1,2,1,True,0.940000057220459,0.6900000000000001,0.2500000572204589,1,1,1,0.9749131202697754,0.053012192249298096,False,target,correct,3
Older,older_80_89,487,31862,0,2,2,False,0.8096895206789341,0.26,0.5496895206789341,2,2,2,0.3116971552371979,0.051425427198410034,False,flanker,evidence-origin,2
Older,older_80_89,488,13386,0,3,0,True,0.8001539730779631,0.1,0.7001539730779631,3,3,3,0.9863672256469727,0.06112760305404663,False,target,correct,2
Older,older_80_89,489,29189,1,0,1,True,0.5392920694803278,0.16,0.3792920694803278,0,0,0,0.6234805583953857,0.06589438021183014,False,target,correct,1
Older,older_80_89,493,12186,0,1,0,True,0.946444743110022,0.09,0.856444743110022,1,1,1,1.1037575006484985,0.061232782900333405,False,target,correct,3
Older,older_80_89,494,11323,3,2,3,True,1.369131296646982,0.54,0.8291312966469819,3,3,3,0.7706639766693115,0.047152869403362274,False,target,correct,5
Older,older_80_89,496,1159,2,1,2,True,1.1257598682206926,0.37,0.7557598682206926,2,2,2,1.0512676239013672,0.04364755004644394,False,target,correct,4
Older,older_80_89,497,23305,1,0,0,False,0.7766756513556896,0.08,0.6966756513556897,0,0,0,1.280818223953247,0.05861886590719223,False,flanker,evidence-origin,2
Older,older_80_89,498,10007,0,2,2,False,1.6750610029183866,0.79,0.8850610029183865,0,0,0,0.7444598078727722,0.00786823034286499,True,flanker,fallback,5
Older,older_80_89,500,7887,1,3,3,False,1.028398699238229,0.08,0.9483986992382291,3,3,3,1.3035942316055298,0.058463066816329956,False,flanker,evidence-origin,3
Older,older_80_89,501,2653,2,0,0,False,0.8817744540405381,0.08,0.8017744540405382,0,0,0,1.2796351909637451,0.05789767950773239,False,flanker,evidence-origin,2
Older,older_80_89,502,10354,0,1,0,True,1.0808018164926414,0.19,0.8908018164926415,1,1,1,0.27268460392951965,0.05108821392059326,False,target,correct,4
Older,older_80_89,503,7543,3,0,3,True,1.1753495559346172,0.15,1.0253495559346173,0,0,0,0.6973633766174316,0.060773275792598724,False,target,correct,4
Older,older_80_89,504,25570,0,3,0,True,1.703994079987566,0.72,0.9839940799875659,0,0,0,0.9175331592559814,0.03456655144691467,False,target,correct,5
Older,older_80_89,505,16074,1,0,0,False,0.6021434536669519,0.15,0.45214345366695186,0,0,0,0.841843843460083,0.07102750986814499,False,flanker,evidence-origin,1
Older,older_80_89,506,22193,2,3,3,False,0.6705273263939973,0.09,0.5805273263939973,3,3,3,1.178669810295105,0.06007838994264603,False,flanker,evidence-origin,1
Older,older_80_89,507,20249,3,1,3,True,0.6215555577172334,0.07,0.5515555577172333,1,1,1,1.1434812545776367,0.04871642589569092,False,target,correct,1
Older,older_80_89,509,21702,1,0,1,True,1.1274343410272996,0.76,0.36743434102729955,1,1,1,0.9659615755081177,0.07960247993469238,False,target,correct,4
Older,older_80_89,510,19528,1,0,1,True,1.042867364730645,0.1,0.942867364730645,0,0,0,0.9278263449668884,0.05758257955312729,False,target,correct,3
Older,older_80_89,511,1838,3,1,1,False,1.1351935758449931,0.11,1.025193575844993,1,1,1,0.9601887464523315,0.05853669345378876,False,flanker,evidence-origin,4
Older,older_80_89,512,23073,1,0,0,False,0.6826356027104408,0.12,0.5626356027104408,0,0,0,1.049311637878418,0.06598705053329468,False,flanker,evidence-origin,1
Older,older_80_89,516,23164,2,0,0,False,1.168932543368976,0.14,1.0289325433689758,0,0,0,0.7877293825149536,0.06163369119167328,False,flanker,evidence-origin,4
Older,older_80_89,518,15641,0,2,2,False,1.5600855456640166,0.79,0.7700855456640165,0,0,0,0.9938872456550598,0.029834561049938202,True,flanker,fallback,5
Older,older_80_89,519,28748,0,3,0,True,1.26067329145948,0.67,0.59067329145948,0,0,0,0.9560216665267944,0.03476100414991379,False,target,correct,4
Older,older_80_89,520,11403,0,3,0,True,1.680670056013392,0.73,0.950670056013392,0,0,0,1.0760679244995117,0.053560271859169006,False,target,correct,5
Older,older_80_89,522,853,2,3,2,True,1.22683255909155,0.21,1.0168325590915501,3,3,3,0.3775547444820404,0.059311844408512115,False,target,correct,4
Older,older_80_89,523,16029,0,2,2,False,1.6573505881919375,0.79,0.8673505881919374,0,0,0,0.9600059986114502,0.03607850521802902,True,flanker,fallback,5
Older,older_80_89,524,11370,1,3,1,True,0.9158930802875748,0.12,0.7958930802875748,3,3,3,0.43752771615982056,0.04664959758520126,False,target,correct,3
Older,older_80_89,525,11726,2,1,2,True,0.8828475883758318,0.38,0.5028475883758318,2,2,2,1.1621239185333252,0.03464417904615402,False,target,correct,2
Older,older_80_89,530,25506,2,0,0,False,1.0726794998651463,0.12,0.9526794998651463,0,0,0,0.8409585952758789,0.057451628148555756,False,flanker,evidence-origin,4
Older,older_80_89,531,23912,0,2,2,False,1.717941111857406,0.79,0.9279411118574059,0,0,0,0.8611745238304138,0.021953001618385315,True,flanker,fallback,5
Older,older_80_89,533,24932,2,1,2,True,1.185452581611321,0.53,0.655452581611321,2,2,2,0.9173077344894409,0.043735407292842865,False,target,correct,4
Older,older_80_89,538,14511,1,2,1,True,1.2084504000494813,0.33,0.8784504000494813,1,1,1,0.9004658460617065,0.04213114082813263,False,target,correct,4
Older,older_80_89,540,3254,1,0,1,True,1.5072538388466765,0.75,0.7572538388466765,1,1,1,0.9598469138145447,0.08073902875185013,False,target,correct,5
Older,older_80_89,542,130,0,3,0,True,1.8292284147706317,0.73,1.0992284147706317,0,0,0,1.0610694885253906,0.04150180518627167,False,target,correct,5
Older,older_80_89,543,31568,2,1,2,True,1.1239403907765964,0.4,0.7239403907765963,2,2,2,1.13739812374115,0.04444462060928345,False,target,correct,4
Older,older_80_89,544,25928,0,2,2,False,0.8857072073811909,0.22,0.6657072073811909,2,2,2,0.1394791305065155,0.04067973047494888,False,flanker,evidence-origin,2
Older,older_80_89,545,24487,0,2,2,False,1.544561707966804,0.79,0.7545617079668039,0,0,0,0.7820258736610413,0.012204229831695557,True,flanker,fallback,5
Older,older_80_89,547,15213,2,0,0,False,0.7385270173603837,0.1,0.6385270173603838,0,0,0,0.9098137617111206,0.05409608036279678,False,flanker,evidence-origin,1
Older,older_80_89,548,33884,3,2,3,True,0.906320789030887,0.15,0.756320789030887,2,2,2,0.7027182579040527,0.06188588589429855,False,target,correct,2
Older,older_80_89,549,22157,0,3,3,False,0.47858418673432285,0.07,0.40858418673432284,3,3,3,1.4903453588485718,0.059692636132240295,False,flanker,evidence-origin,1
Older,older_80_89,550,14783,3,0,3,True,1.025017808202708,0.54,0.4850178082027079,3,3,3,0.9019196033477783,0.06986168026924133,False,target,correct,3
Older,older_80_89,551,23342,0,2,2,False,0.8372590780741179,0.15,0.6872590780741179,2,2,2,0.580804705619812,0.055131882429122925,False,flanker,evidence-origin,2
Older,older_80_89,554,13828,2,0,2,True,0.6681549211324244,0.12,0.5481549211324244,0,0,0,0.6566091179847717,0.05066002905368805,False,target,correct,1
Older,older_80_89,555,7574,2,0,2,True,0.9072299715991787,0.14,0.7672299715991787,0,0,0,0.3536456823348999,0.04534824192523956,False,target,correct,2
Older,older_80_89,556,15772,2,0,2,True,1.1785243557400114,0.12,1.0585243557400115,0,0,0,0.6323512196540833,0.05114918202161789,False,target,correct,4
Older,older_80_89,559,10562,2,3,3,False,0.989252738251442,0.12,0.869252738251442,3,3,3,1.063246488571167,0.06564957648515701,False,flanker,evidence-origin,3
