null_model,simulation,transition,population_mean_risk_difference
generic_previous_error,85,C_to_C,0.00938211529784024
generic_previous_error,85,I_to_C,0.013093604188996062
generic_previous_error,85,C_to_I,0.04158805998260133
generic_previous_error,85,I_to_I,0.04590629991029404
generic_previous_error,86,C_to_C,0.010714689367253854
generic_previous_error,86,I_to_C,0.012117488513986613
generic_previous_error,86,C_to_I,0.046450105032014945
generic_previous_error,86,I_to_I,0.04579360921437405
generic_previous_error,87,C_to_C,0.010102327238718123
generic_previous_error,87,I_to_C,0.011698863154443356
generic_previous_error,87,C_to_I,0.04697979037565888
generic_previous_error,87,I_to_I,0.05006278086229164
generic_previous_error,88,C_to_C,0.009535938757123915
generic_previous_error,88,I_to_C,0.012219836892220955
generic_previous_error,88,C_to_I,0.04587103273268995
generic_previous_error,88,I_to_I,0.04870915076751941
generic_previous_error,89,C_to_C,0.010290996923255726
generic_previous_error,89,I_to_C,0.01225489901046807
generic_previous_error,89,C_to_I,0.045038250063738336
generic_previous_error,89,I_to_I,0.04824450687443682
generic_previous_error,90,C_to_C,0.009208240158274084
generic_previous_error,90,I_to_C,0.01121883123069909
generic_previous_error,90,C_to_I,0.04353065515173926
generic_previous_error,90,I_to_I,0.04794329843755711
generic_previous_error,91,C_to_C,0.008868663714063611
generic_previous_error,91,I_to_C,0.012754930643496037
generic_previous_error,91,C_to_I,0.04935257670806936
generic_previous_error,91,I_to_I,0.049332842648391724
generic_previous_error,92,C_to_C,0.009378711744464545
generic_previous_error,92,I_to_C,0.012722026337644653
generic_previous_error,92,C_to_I,0.044627493157838795
generic_previous_error,92,I_to_I,0.04917587338695608
generic_previous_error,93,C_to_C,0.009905030333063393
generic_previous_error,93,I_to_C,0.012933798789054015
generic_previous_error,93,C_to_I,0.04141718054456598
generic_previous_error,93,I_to_I,0.0475764139299349
generic_previous_error,94,C_to_C,0.008507683924542025
generic_previous_error,94,I_to_C,0.012744975370801163
generic_previous_error,94,C_to_I,0.044663839566041315
generic_previous_error,94,I_to_I,0.04638113183896876
generic_previous_error,95,C_to_C,0.009785472312610054
generic_previous_error,95,I_to_C,0.012175630367303366
generic_previous_error,95,C_to_I,0.038290664251585206
generic_previous_error,95,I_to_I,0.04874852116798591
generic_previous_error,96,C_to_C,0.011053158580135653
generic_previous_error,96,I_to_C,0.013018545518193784
generic_previous_error,96,C_to_I,0.048220967860671426
generic_previous_error,96,I_to_I,0.04753790424999091
generic_previous_error,97,C_to_C,0.00982386499765711
generic_previous_error,97,I_to_C,0.013657735496890257
generic_previous_error,97,C_to_I,0.04398535663983849
generic_previous_error,97,I_to_I,0.04816301978604385
generic_previous_error,98,C_to_C,0.009276801385657025
generic_previous_error,98,I_to_C,0.012502232433003743
generic_previous_error,98,C_to_I,0.04263207103454356
generic_previous_error,98,I_to_I,0.04826769122011886
generic_previous_error,99,C_to_C,0.009895781987909713
generic_previous_error,99,I_to_C,0.012142653546760652
generic_previous_error,99,C_to_I,0.042763455653156666
generic_previous_error,99,I_to_I,0.04784415525053225
generic_previous_error,100,C_to_C,0.01087616494059527
generic_previous_error,100,I_to_C,0.01388089035854431
generic_previous_error,100,C_to_I,0.04002648606675312
generic_previous_error,100,I_to_I,0.04868054335676985
generic_previous_error,101,C_to_C,0.009880171444742137
generic_previous_error,101,I_to_C,0.012389964676060213
generic_previous_error,101,C_to_I,0.04362628268872672
generic_previous_error,101,I_to_I,0.04590368390383403
generic_previous_error,102,C_to_C,0.009838818671757043
generic_previous_error,102,I_to_C,0.011916242402053434
generic_previous_error,102,C_to_I,0.04078140574198201
generic_previous_error,102,I_to_I,0.046933348424646235
generic_previous_error,103,C_to_C,0.009303811066992183
generic_previous_error,103,I_to_C,0.011829971460122232
generic_previous_error,103,C_to_I,0.045257429350887925
generic_previous_error,103,I_to_I,0.047833184910785885
generic_previous_error,104,C_to_C,0.007843430104745443
generic_previous_error,104,I_to_C,0.011592581785406246
generic_previous_error,104,C_to_I,0.04446163596432336
generic_previous_error,104,I_to_I,0.047954679931256676
generic_previous_error,105,C_to_C,0.009091423225285207
generic_previous_error,105,I_to_C,0.0127457745399835
generic_previous_error,105,C_to_I,0.045929839921558836
generic_previous_error,105,I_to_I,0.048001402123848805
generic_previous_error,106,C_to_C,0.00968203080079572
generic_previous_error,106,I_to_C,0.012277096461670155
generic_previous_error,106,C_to_I,0.043083766680034136
generic_previous_error,106,I_to_I,0.04815887180587019
generic_previous_error,107,C_to_C,0.010123224368935512
generic_previous_error,107,I_to_C,0.012078917497287272
generic_previous_error,107,C_to_I,0.043296694404859816
generic_previous_error,107,I_to_I,0.04767903260957109
generic_previous_error,108,C_to_C,0.01062979682075483
generic_previous_error,108,I_to_C,0.013700565283044818
generic_previous_error,108,C_to_I,0.04275347783828821
generic_previous_error,108,I_to_I,0.04632079965141495
generic_previous_error,109,C_to_C,0.009187898812731951
generic_previous_error,109,I_to_C,0.012353424836077175
generic_previous_error,109,C_to_I,0.04160521445302086
generic_previous_error,109,I_to_I,0.04892685214513581
generic_previous_error,110,C_to_C,0.01004136805525993
generic_previous_error,110,I_to_C,0.013530147582210338
generic_previous_error,110,C_to_I,0.04235530423433909
generic_previous_error,110,I_to_I,0.04808471320574212
generic_previous_error,111,C_to_C,0.01042374242024203
generic_previous_error,111,I_to_C,0.01291228974653445
generic_previous_error,111,C_to_I,0.042172919577840945
generic_previous_error,111,I_to_I,0.04422442552354927
generic_previous_error,112,C_to_C,0.009582725858174915
generic_previous_error,112,I_to_C,0.012523729563206238
generic_previous_error,112,C_to_I,0.040064103908163805
generic_previous_error,112,I_to_I,0.04631912867649667
generic_previous_error,113,C_to_C,0.010816298607767056
generic_previous_error,113,I_to_C,0.011313014443017636
generic_previous_error,113,C_to_I,0.04178370164049858
generic_previous_error,113,I_to_I,0.04858435980096712
generic_previous_error,114,C_to_C,0.009118397262395671
generic_previous_error,114,I_to_C,0.013151809866128
generic_previous_error,114,C_to_I,0.04346359601673002
generic_previous_error,114,I_to_I,0.04780910783214007
generic_previous_error,115,C_to_C,0.009821035432218244
generic_previous_error,115,I_to_C,0.011485232848113716
generic_previous_error,115,C_to_I,0.04275424828991589
generic_previous_error,115,I_to_I,0.04916198615339278
generic_previous_error,116,C_to_C,0.008649056405934285
generic_previous_error,116,I_to_C,0.012166101875659955
generic_previous_error,116,C_to_I,0.041001615923244646
generic_previous_error,116,I_to_I,0.04798353308881358
generic_previous_error,117,C_to_C,0.009630265751809714
generic_previous_error,117,I_to_C,0.012024899552938834
generic_previous_error,117,C_to_I,0.04520027821747182
generic_previous_error,117,I_to_I,0.04621485678644303
generic_previous_error,118,C_to_C,0.007283803146978354
generic_previous_error,118,I_to_C,0.01310471806728334
generic_previous_error,118,C_to_I,0.046765341278635665
generic_previous_error,118,I_to_I,0.04766415294767073
generic_previous_error,119,C_to_C,0.009801097032819419
generic_previous_error,119,I_to_C,0.01301581385788369
generic_previous_error,119,C_to_I,0.04009741641390589
generic_previous_error,119,I_to_I,0.04828783052670926
generic_previous_error,120,C_to_C,0.011509613571849436
generic_previous_error,120,I_to_C,0.011466020847702894
generic_previous_error,120,C_to_I,0.04576923120740992
generic_previous_error,120,I_to_I,0.04944881668842442
generic_previous_error,121,C_to_C,0.009039161137647852
generic_previous_error,121,I_to_C,0.012621906943305337
generic_previous_error,121,C_to_I,0.0441257231702549
generic_previous_error,121,I_to_I,0.04796148643343467
generic_previous_error,122,C_to_C,0.010430871277186378
generic_previous_error,122,I_to_C,0.012703160392639329
generic_previous_error,122,C_to_I,0.04202591652734053
generic_previous_error,122,I_to_I,0.05062151606893874
generic_previous_error,123,C_to_C,0.00833064448140332
generic_previous_error,123,I_to_C,0.014153891320905743
generic_previous_error,123,C_to_I,0.045865923022703786
generic_previous_error,123,I_to_I,0.04595961496609919
generic_previous_error,124,C_to_C,0.010721251857329582
generic_previous_error,124,I_to_C,0.012284012031742918
generic_previous_error,124,C_to_I,0.042122011358117724
generic_previous_error,124,I_to_I,0.04692278517461839
generic_previous_error,125,C_to_C,0.009727014478635873
generic_previous_error,125,I_to_C,0.012378660922571937
generic_previous_error,125,C_to_I,0.03979748644428599
generic_previous_error,125,I_to_I,0.04775090310427239
generic_previous_error,126,C_to_C,0.008811043812486293
generic_previous_error,126,I_to_C,0.011926372255730556
generic_previous_error,126,C_to_I,0.04105124643479925
generic_previous_error,126,I_to_I,0.04855467293691752
generic_previous_error,127,C_to_C,0.011218602426116654
generic_previous_error,127,I_to_C,0.01169289596281736
generic_previous_error,127,C_to_I,0.04444496504544534
generic_previous_error,127,I_to_I,0.04781471952670672
generic_previous_error,128,C_to_C,0.00771711385029951
generic_previous_error,128,I_to_C,0.011521012296514947
generic_previous_error,128,C_to_I,0.04532022789134078
generic_previous_error,128,I_to_I,0.046993606750110134
generic_previous_error,129,C_to_C,0.009970346686346446
generic_previous_error,129,I_to_C,0.01165085194379057
generic_previous_error,129,C_to_I,0.0450357161006229
generic_previous_error,129,I_to_I,0.05064646329169872
generic_previous_error,130,C_to_C,0.008917147649703522
generic_previous_error,130,I_to_C,0.012967427906275848
generic_previous_error,130,C_to_I,0.04664933266337663
generic_previous_error,130,I_to_I,0.047714924806853354
generic_previous_error,131,C_to_C,0.010982350800151912
generic_previous_error,131,I_to_C,0.012233999013125501
generic_previous_error,131,C_to_I,0.04641136200169213
generic_previous_error,131,I_to_I,0.048329604279667246
generic_previous_error,132,C_to_C,0.009877229486971454
generic_previous_error,132,I_to_C,0.012211440621379986
generic_previous_error,132,C_to_I,0.0487452840094497
generic_previous_error,132,I_to_I,0.050330537184295435
generic_previous_error,133,C_to_C,0.00972725577006803
generic_previous_error,133,I_to_C,0.0123276162900099
generic_previous_error,133,C_to_I,0.04383334231741978
generic_previous_error,133,I_to_I,0.044488991543729345
generic_previous_error,134,C_to_C,0.010369034264364481
generic_previous_error,134,I_to_C,0.01307174470390443
generic_previous_error,134,C_to_I,0.04061212905868134
generic_previous_error,134,I_to_I,0.0497995942431742
generic_previous_error,135,C_to_C,0.008259380063771232
generic_previous_error,135,I_to_C,0.012593240753712317
generic_previous_error,135,C_to_I,0.03880229197564639
generic_previous_error,135,I_to_I,0.048017318603295965
generic_previous_error,136,C_to_C,0.009219329255098966
generic_previous_error,136,I_to_C,0.012004284871387178
generic_previous_error,136,C_to_I,0.043624650510997946
generic_previous_error,136,I_to_I,0.04806844960849297
generic_previous_error,137,C_to_C,0.008358869221695897
generic_previous_error,137,I_to_C,0.01235335703705823
generic_previous_error,137,C_to_I,0.04743813119931489
generic_previous_error,137,I_to_I,0.048870045995810144
generic_previous_error,138,C_to_C,0.008224968419376229
generic_previous_error,138,I_to_C,0.013529848846335183
generic_previous_error,138,C_to_I,0.04699960332164879
generic_previous_error,138,I_to_I,0.049033247713798786
generic_previous_error,139,C_to_C,0.010455259709885645
generic_previous_error,139,I_to_C,0.012917090420877922
generic_previous_error,139,C_to_I,0.04193692894519436
generic_previous_error,139,I_to_I,0.048911472429027804
generic_previous_error,140,C_to_C,0.008878529651803708
generic_previous_error,140,I_to_C,0.01254925733030332
generic_previous_error,140,C_to_I,0.04318797148513615
generic_previous_error,140,I_to_I,0.048859389085096204
generic_previous_error,141,C_to_C,0.0091692528434905
generic_previous_error,141,I_to_C,0.011214330262879373
generic_previous_error,141,C_to_I,0.04199370453378233
generic_previous_error,141,I_to_I,0.0475959710791785
generic_previous_error,142,C_to_C,0.01033109433772279
generic_previous_error,142,I_to_C,0.012621894986347203
generic_previous_error,142,C_to_I,0.0436863584110952
generic_previous_error,142,I_to_I,0.050468153718244764
generic_previous_error,143,C_to_C,0.0083781175835044
generic_previous_error,143,I_to_C,0.013922124484102169
generic_previous_error,143,C_to_I,0.044589939027155134
generic_previous_error,143,I_to_I,0.045329848226986796
generic_previous_error,144,C_to_C,0.00931907890160832
generic_previous_error,144,I_to_C,0.012440441307347342
generic_previous_error,144,C_to_I,0.043035988880553946
generic_previous_error,144,I_to_I,0.0467991374328169
generic_previous_error,145,C_to_C,0.009087408046114508
generic_previous_error,145,I_to_C,0.012015480876451627
generic_previous_error,145,C_to_I,0.04690818196095238
generic_previous_error,145,I_to_I,0.04930790582659609
generic_previous_error,146,C_to_C,0.00904809681037184
generic_previous_error,146,I_to_C,0.01142998075560118
generic_previous_error,146,C_to_I,0.043090684831952275
generic_previous_error,146,I_to_I,0.04790234718733622
generic_previous_error,147,C_to_C,0.008620250330613845
generic_previous_error,147,I_to_C,0.012797533336132165
generic_previous_error,147,C_to_I,0.0406872921380361
generic_previous_error,147,I_to_I,0.04877165178678709
generic_previous_error,148,C_to_C,0.009003588480799324
generic_previous_error,148,I_to_C,0.012400273538216716
generic_previous_error,148,C_to_I,0.0402153506177614
generic_previous_error,148,I_to_I,0.04896141798425469
generic_previous_error,149,C_to_C,0.009672114392032673
generic_previous_error,149,I_to_C,0.011658986782464187
generic_previous_error,149,C_to_I,0.04474409114421161
generic_previous_error,149,I_to_I,0.05115721251622707
generic_previous_error,150,C_to_C,0.009903004500364002
generic_previous_error,150,I_to_C,0.012432498259428364
generic_previous_error,150,C_to_I,0.04448491325039195
generic_previous_error,150,I_to_I,0.04583305977163788
generic_previous_error,151,C_to_C,0.0086388853440816
generic_previous_error,151,I_to_C,0.01336088970980503
generic_previous_error,151,C_to_I,0.04117737347083289
generic_previous_error,151,I_to_I,0.04776212408529992
generic_previous_error,152,C_to_C,0.011405597983346881
generic_previous_error,152,I_to_C,0.011520645197815213
generic_previous_error,152,C_to_I,0.04291539694368923
generic_previous_error,152,I_to_I,0.04787507676676195
generic_previous_error,153,C_to_C,0.01020139222962753
generic_previous_error,153,I_to_C,0.012427982429641595
generic_previous_error,153,C_to_I,0.04336876810423118
generic_previous_error,153,I_to_I,0.046669925357378475
generic_previous_error,154,C_to_C,0.009333176441006662
generic_previous_error,154,I_to_C,0.012175500465656875
generic_previous_error,154,C_to_I,0.04588588195662243
generic_previous_error,154,I_to_I,0.048791011264212036
generic_previous_error,155,C_to_C,0.008148967536091305
generic_previous_error,155,I_to_C,0.011503170680262728
generic_previous_error,155,C_to_I,0.049243372421990825
generic_previous_error,155,I_to_I,0.04782354860948583
generic_previous_error,156,C_to_C,0.010841285530329243
generic_previous_error,156,I_to_C,0.013784251372656148
generic_previous_error,156,C_to_I,0.04752066486300878
generic_previous_error,156,I_to_I,0.04830696120373875
generic_previous_error,157,C_to_C,0.008514256417700268
generic_previous_error,157,I_to_C,0.01343846493158118
generic_previous_error,157,C_to_I,0.04384621038634387
generic_previous_error,157,I_to_I,0.04918044016618114
generic_previous_error,158,C_to_C,0.009750202027362305
generic_previous_error,158,I_to_C,0.012634018230403507
generic_previous_error,158,C_to_I,0.04439539803253468
generic_previous_error,158,I_to_I,0.050079497776508046
generic_previous_error,159,C_to_C,0.010228177472788506
generic_previous_error,159,I_to_C,0.011766805813357433
generic_previous_error,159,C_to_I,0.03905046973699153
generic_previous_error,159,I_to_I,0.04879706182032782
generic_previous_error,160,C_to_C,0.009980494724588158
generic_previous_error,160,I_to_C,0.012716717129321578
generic_previous_error,160,C_to_I,0.044041833444736625
generic_previous_error,160,I_to_I,0.0467504747664333
generic_previous_error,161,C_to_C,0.00886787560636533
generic_previous_error,161,I_to_C,0.011868681048834028
generic_previous_error,161,C_to_I,0.040333700752866464
generic_previous_error,161,I_to_I,0.04806543072323494
generic_previous_error,162,C_to_C,0.010804306461627187
generic_previous_error,162,I_to_C,0.012445946940091155
generic_previous_error,162,C_to_I,0.03963077331127232
generic_previous_error,162,I_to_I,0.045749902925794575
generic_previous_error,163,C_to_C,0.010315901668434614
generic_previous_error,163,I_to_C,0.012625976839686167
generic_previous_error,163,C_to_I,0.04302998681016771
generic_previous_error,163,I_to_I,0.04784754446170444
generic_previous_error,164,C_to_C,0.00947902045231893
generic_previous_error,164,I_to_C,0.011911561378849102
generic_previous_error,164,C_to_I,0.04539425750692312
generic_previous_error,164,I_to_I,0.049052683271929354
generic_previous_error,165,C_to_C,0.009688520590934842
generic_previous_error,165,I_to_C,0.012716193792431723
generic_previous_error,165,C_to_I,0.0467070360831295
generic_previous_error,165,I_to_I,0.04740968462770662
generic_previous_error,166,C_to_C,0.010848004254627515
generic_previous_error,166,I_to_C,0.01291076358374852
generic_previous_error,166,C_to_I,0.04622401453252595
generic_previous_error,166,I_to_I,0.04370713904397688
generic_previous_error,167,C_to_C,0.009492255190068374
generic_previous_error,167,I_to_C,0.012738416502132656
generic_previous_error,167,C_to_I,0.04027165824375845
generic_previous_error,167,I_to_I,0.04940319657140962
generic_previous_error,168,C_to_C,0.009043195016268752
generic_previous_error,168,I_to_C,0.013553160668747977
generic_previous_error,168,C_to_I,0.04345628410425681
generic_previous_error,168,I_to_I,0.045791545979142805
generic_previous_error,169,C_to_C,0.010247109323977944
generic_previous_error,169,I_to_C,0.01373983405017943
generic_previous_error,169,C_to_I,0.04339825967361858
generic_previous_error,169,I_to_I,0.048563952019553165
generic_previous_error,170,C_to_C,0.008959571038293172
generic_previous_error,170,I_to_C,0.01155249939556003
generic_previous_error,170,C_to_I,0.04514652623863037
generic_previous_error,170,I_to_I,0.04743644779569262
generic_previous_error,171,C_to_C,0.008594970551520687
generic_previous_error,171,I_to_C,0.013191516879210469
generic_previous_error,171,C_to_I,0.04805030211337736
generic_previous_error,171,I_to_I,0.04727360069555838
generic_previous_error,172,C_to_C,0.009426023557752296
generic_previous_error,172,I_to_C,0.012671492684520731
generic_previous_error,172,C_to_I,0.041701189644679046
generic_previous_error,172,I_to_I,0.048570477197443805
generic_previous_error,173,C_to_C,0.008321664903748196
generic_previous_error,173,I_to_C,0.01209926430376637
generic_previous_error,173,C_to_I,0.040778416886898844
generic_previous_error,173,I_to_I,0.04832706364568761
generic_previous_error,174,C_to_C,0.00996662185159973
generic_previous_error,174,I_to_C,0.012265761576381408
generic_previous_error,174,C_to_I,0.04095649518262161
generic_previous_error,174,I_to_I,0.048988839811963024
generic_previous_error,175,C_to_C,0.007634494093337668
generic_previous_error,175,I_to_C,0.013514039220386185
generic_previous_error,175,C_to_I,0.04301549603139251
generic_previous_error,175,I_to_I,0.04972136828028562
generic_previous_error,176,C_to_C,0.010161414222460263
generic_previous_error,176,I_to_C,0.013033631541741902
generic_previous_error,176,C_to_I,0.041176291137277214
generic_previous_error,176,I_to_I,0.04937537692936242
generic_previous_error,177,C_to_C,0.00991963802800015
generic_previous_error,177,I_to_C,0.013052666946887021
generic_previous_error,177,C_to_I,0.04158770061873434
generic_previous_error,177,I_to_I,0.04954032940013611
generic_previous_error,178,C_to_C,0.009095095386346272
generic_previous_error,178,I_to_C,0.011585280995911622
generic_previous_error,178,C_to_I,0.044688605198051685
generic_previous_error,178,I_to_I,0.04756153099728428
generic_previous_error,179,C_to_C,0.010515827785158164
generic_previous_error,179,I_to_C,0.012469978096560204
generic_previous_error,179,C_to_I,0.04609424730945069
generic_previous_error,179,I_to_I,0.04807859851574124
generic_previous_error,180,C_to_C,0.008713283652504273
generic_previous_error,180,I_to_C,0.01170668709452667
generic_previous_error,180,C_to_I,0.04149808278331121
generic_previous_error,180,I_to_I,0.051327425621827065
generic_previous_error,181,C_to_C,0.010453549444225873
generic_previous_error,181,I_to_C,0.011801033712059641
generic_previous_error,181,C_to_I,0.045680930880780984
generic_previous_error,181,I_to_I,0.04686104286737111
generic_previous_error,182,C_to_C,0.010265127559284158
generic_previous_error,182,I_to_C,0.012728470747131189
generic_previous_error,182,C_to_I,0.0451431845304459
generic_previous_error,182,I_to_I,0.04779713955300115
generic_previous_error,183,C_to_C,0.00931669161465806
generic_previous_error,183,I_to_C,0.012323742792629582
generic_previous_error,183,C_to_I,0.04203015398423615
generic_previous_error,183,I_to_I,0.04857702660277636
generic_previous_error,184,C_to_C,0.008817629353243227
generic_previous_error,184,I_to_C,0.013258838454912448
generic_previous_error,184,C_to_I,0.042615692621661386
generic_previous_error,184,I_to_I,0.04862058414769874
generic_previous_error,185,C_to_C,0.007367634875914256
generic_previous_error,185,I_to_C,0.01250553076204899
generic_previous_error,185,C_to_I,0.041418032478552816
generic_previous_error,185,I_to_I,0.049600939692030686
generic_previous_error,186,C_to_C,0.008814872311814966
generic_previous_error,186,I_to_C,0.013589606525212333
generic_previous_error,186,C_to_I,0.04248667987392687
generic_previous_error,186,I_to_I,0.049384292325562684
generic_previous_error,187,C_to_C,0.009473940158410974
generic_previous_error,187,I_to_C,0.012278579155716519
generic_previous_error,187,C_to_I,0.04185033165842651
generic_previous_error,187,I_to_I,0.04736802774661572
generic_previous_error,188,C_to_C,0.011386775569309936
generic_previous_error,188,I_to_C,0.011710618482456378
generic_previous_error,188,C_to_I,0.04315549233236584
generic_previous_error,188,I_to_I,0.04725741465015853
generic_previous_error,189,C_to_C,0.010968169312143769
generic_previous_error,189,I_to_C,0.012616948982290863
generic_previous_error,189,C_to_I,0.04393480039741481
generic_previous_error,189,I_to_I,0.049603250677484154
generic_previous_error,190,C_to_C,0.00981627474077601
generic_previous_error,190,I_to_C,0.011760491858427272
generic_previous_error,190,C_to_I,0.04697384679819895
generic_previous_error,190,I_to_I,0.046338387559597495
generic_previous_error,191,C_to_C,0.009352737422462872
generic_previous_error,191,I_to_C,0.011756320169858144
generic_previous_error,191,C_to_I,0.03861855672063338
generic_previous_error,191,I_to_I,0.049497893331750316
generic_previous_error,192,C_to_C,0.009400209367453066
generic_previous_error,192,I_to_C,0.012448947752920504
generic_previous_error,192,C_to_I,0.0449410086183791
generic_previous_error,192,I_to_I,0.0482709492609333
generic_previous_error,193,C_to_C,0.010299167428507594
generic_previous_error,193,I_to_C,0.013355200633663411
generic_previous_error,193,C_to_I,0.04208587984928633
generic_previous_error,193,I_to_I,0.05101768839759927
generic_previous_error,194,C_to_C,0.008801808197047605
generic_previous_error,194,I_to_C,0.01258089233488243
generic_previous_error,194,C_to_I,0.04558237569512329
generic_previous_error,194,I_to_I,0.05006473713705165
generic_previous_error,195,C_to_C,0.009658926139019463
generic_previous_error,195,I_to_C,0.011821897268869308
generic_previous_error,195,C_to_I,0.04174618515975354
generic_previous_error,195,I_to_I,0.04787439953631984
generic_previous_error,196,C_to_C,0.008387152715952933
generic_previous_error,196,I_to_C,0.01221292378243687
generic_previous_error,196,C_to_I,0.04260805136754339
generic_previous_error,196,I_to_I,0.04693638014849888
generic_previous_error,197,C_to_C,0.007840766130778302
generic_previous_error,197,I_to_C,0.011918115828663116
generic_previous_error,197,C_to_I,0.043578701947530794
generic_previous_error,197,I_to_I,0.047980681045614294
generic_previous_error,198,C_to_C,0.008367798890455504
generic_previous_error,198,I_to_C,0.012285535137780808
generic_previous_error,198,C_to_I,0.044402517457071
generic_previous_error,198,I_to_I,0.049762724969212045
generic_previous_error,199,C_to_C,0.010608818547757446
generic_previous_error,199,I_to_C,0.01257450221944829
generic_previous_error,199,C_to_I,0.04210106542341458
generic_previous_error,199,I_to_I,0.04440785432757498
generic_previous_error,200,C_to_C,0.008700808995984645
generic_previous_error,200,I_to_C,0.012464555998126237
generic_previous_error,200,C_to_I,0.04246766738407483
generic_previous_error,200,I_to_I,0.048300309010749484
generic_previous_error,201,C_to_C,0.008269678926870165
generic_previous_error,201,I_to_C,0.012530747540221245
generic_previous_error,201,C_to_I,0.04218033271250222
generic_previous_error,201,I_to_I,0.04871917380969392
generic_previous_error,202,C_to_C,0.010401653266262316
generic_previous_error,202,I_to_C,0.012067990802493902
generic_previous_error,202,C_to_I,0.04402272807887762
generic_previous_error,202,I_to_I,0.045648467620498415
generic_previous_error,203,C_to_C,0.009921509434999469
generic_previous_error,203,I_to_C,0.012594229373183692
generic_previous_error,203,C_to_I,0.0413551368128731
generic_previous_error,203,I_to_I,0.04991222553402023
generic_previous_error,204,C_to_C,0.010042473921517575
generic_previous_error,204,I_to_C,0.011360653432180479
generic_previous_error,204,C_to_I,0.04329761867118292
generic_previous_error,204,I_to_I,0.04959448683586285
generic_previous_error,205,C_to_C,0.008323394366266708
generic_previous_error,205,I_to_C,0.011770498072585298
generic_previous_error,205,C_to_I,0.04371092608547735
generic_previous_error,205,I_to_I,0.04576518937853904
generic_previous_error,206,C_to_C,0.01119625587780738
generic_previous_error,206,I_to_C,0.011794766608466956
generic_previous_error,206,C_to_I,0.041362344031175814
generic_previous_error,206,I_to_I,0.04978934499814903
generic_previous_error,207,C_to_C,0.00927411862255417
generic_previous_error,207,I_to_C,0.012492702886369125
generic_previous_error,207,C_to_I,0.0380464964543701
generic_previous_error,207,I_to_I,0.04957935110324464
generic_previous_error,208,C_to_C,0.0072187670710853165
generic_previous_error,208,I_to_C,0.013274589024450622
generic_previous_error,208,C_to_I,0.03809551775824678
generic_previous_error,208,I_to_I,0.047261116607249104
generic_previous_error,209,C_to_C,0.008570005016016057
generic_previous_error,209,I_to_C,0.012519921488444703
generic_previous_error,209,C_to_I,0.040961861541571463
generic_previous_error,209,I_to_I,0.046284339324647705
generic_previous_error,210,C_to_C,0.008801163493741685
generic_previous_error,210,I_to_C,0.010527959720485335
generic_previous_error,210,C_to_I,0.045936632789669515
generic_previous_error,210,I_to_I,0.04814385365770094
generic_previous_error,211,C_to_C,0.008567540759402734
generic_previous_error,211,I_to_C,0.013001977646972026
generic_previous_error,211,C_to_I,0.046282858291272815
generic_previous_error,211,I_to_I,0.0486693186328893
generic_previous_error,212,C_to_C,0.009164140870266691
generic_previous_error,212,I_to_C,0.013272291245218443
generic_previous_error,212,C_to_I,0.04502312139928993
generic_previous_error,212,I_to_I,0.049228167832087825
generic_previous_error,213,C_to_C,0.00904329033688166
generic_previous_error,213,I_to_C,0.012308364904007427
generic_previous_error,213,C_to_I,0.04433450740263461
generic_previous_error,213,I_to_I,0.04767007478305994
generic_previous_error,214,C_to_C,0.010589310581409979
generic_previous_error,214,I_to_C,0.012181267049781484
generic_previous_error,214,C_to_I,0.042630692248845706
generic_previous_error,214,I_to_I,0.05083710227850326
generic_previous_error,215,C_to_C,0.009018186050409618
generic_previous_error,215,I_to_C,0.012001328756721306
generic_previous_error,215,C_to_I,0.04421119493642997
generic_previous_error,215,I_to_I,0.04801329597768104
generic_previous_error,216,C_to_C,0.010177520142230102
generic_previous_error,216,I_to_C,0.01239397956539438
generic_previous_error,216,C_to_I,0.041661059821520983
generic_previous_error,216,I_to_I,0.043713732951328604
generic_previous_error,217,C_to_C,0.010133382597299477
generic_previous_error,217,I_to_C,0.012931379221868213
generic_previous_error,217,C_to_I,0.043659657663863545
generic_previous_error,217,I_to_I,0.04962297563779681
generic_previous_error,218,C_to_C,0.01033771588829931
generic_previous_error,218,I_to_C,0.01173400742149297
generic_previous_error,218,C_to_I,0.04414610872901043
generic_previous_error,218,I_to_I,0.048309338005968365
generic_previous_error,219,C_to_C,0.00966091442566645
generic_previous_error,219,I_to_C,0.013574705798034457
generic_previous_error,219,C_to_I,0.04745317931764846
generic_previous_error,219,I_to_I,0.04651437305946202
generic_previous_error,220,C_to_C,0.011031438377573435
generic_previous_error,220,I_to_C,0.010974907277723598
generic_previous_error,220,C_to_I,0.045390400059764566
generic_previous_error,220,I_to_I,0.04767711301631801
generic_previous_error,221,C_to_C,0.008485800899308159
generic_previous_error,221,I_to_C,0.012980635058506112
generic_previous_error,221,C_to_I,0.04581417273887798
generic_previous_error,221,I_to_I,0.04756984447755573
generic_previous_error,222,C_to_C,0.010500302670604013
generic_previous_error,222,I_to_C,0.012391392728951412
generic_previous_error,222,C_to_I,0.04574709933011673
generic_previous_error,222,I_to_I,0.04786348005319587
generic_previous_error,223,C_to_C,0.009962157150996152
generic_previous_error,223,I_to_C,0.012998385500446958
generic_previous_error,223,C_to_I,0.043226033893481924
generic_previous_error,223,I_to_I,0.04842863248124227
generic_previous_error,224,C_to_C,0.010017153116332651
generic_previous_error,224,I_to_C,0.012297876468989857
generic_previous_error,224,C_to_I,0.04202284423360615
