analysis_group,replicate,time,target_state,flanker_state,noise_ampa
older_80_89,6,0.31,0.10735671,0.06976028,0.006
older_80_89,6,0.32,0.10638664,0.06975052,0.006
older_80_89,6,0.33,0.10632116,0.06783471,0.006
older_80_89,6,0.34,0.10869971,0.067400716,0.006
older_80_89,6,0.35000000000000003,0.110580534,0.06680838,0.006
older_80_89,6,0.36,0.11195853,0.0672127,0.006
older_80_89,6,0.37,0.11554992,0.06573864,0.006
older_80_89,6,0.38,0.11978619,0.066398636,0.006
older_80_89,6,0.39,0.12121106,0.06616532,0.006
older_80_89,6,0.4,0.124063194,0.06673502,0.006
older_80_89,6,0.41000000000000003,0.1256089,0.066338524,0.006
older_80_89,6,0.42,0.13012867,0.066720255,0.006
older_80_89,6,0.43,0.13497499,0.066113815,0.006
older_80_89,6,0.44,0.13620654,0.065797776,0.006
older_80_89,6,0.45,0.14101642,0.06479592,0.006
older_80_89,6,0.46,0.14358999,0.065415576,0.006
older_80_89,6,0.47000000000000003,0.14651361,0.06555762,0.006
older_80_89,6,0.48,0.1481271,0.065363,0.006
older_80_89,6,0.49,0.15029287,0.064513326,0.006
older_80_89,6,0.5,0.15517525,0.065052964,0.006
older_80_89,6,0.51,0.15935013,0.064457394,0.006
older_80_89,6,0.52,0.16350688,0.063181154,0.006
older_80_89,6,0.53,0.16517815,0.06473131,0.006
older_80_89,6,0.54,0.16893092,0.06537304,0.006
older_80_89,6,0.55,0.17268386,0.06530155,0.006
older_80_89,6,0.56,0.1781968,0.06456049,0.006
older_80_89,6,0.5700000000000001,0.18545438,0.066096656,0.006
older_80_89,6,0.58,0.18793172,0.06591701,0.006
older_80_89,6,0.59,0.19299082,0.06604171,0.006
older_80_89,6,0.6,0.19655219,0.066217184,0.006
older_80_89,6,0.61,0.1995351,0.06574146,0.006
older_80_89,6,0.62,0.20288335,0.064872526,0.006
older_80_89,6,0.63,0.20580095,0.0639697,0.006
older_80_89,6,0.64,0.2124184,0.0647651,0.006
older_80_89,6,0.65,0.21752459,0.064409,0.006
older_80_89,6,0.66,0.21977018,0.06511699,0.006
older_80_89,6,0.67,0.22564486,0.06612797,0.006
older_80_89,6,0.68,0.22879249,0.06594045,0.006
older_80_89,6,0.6900000000000001,0.23491405,0.0652229,0.006
older_80_89,6,0.7000000000000001,0.245951,0.06480978,0.006
older_80_89,6,0.71,0.25251177,0.06441729,0.006
older_80_89,6,0.72,0.2617947,0.06497463,0.006
older_80_89,6,0.73,0.26522645,0.06468354,0.006
older_80_89,6,0.74,0.2727877,0.064395614,0.006
older_80_89,6,0.75,0.2821215,0.062946714,0.006
older_80_89,6,0.76,0.28774756,0.060907133,0.006
older_80_89,6,0.77,0.29542685,0.06112588,0.006
older_80_89,6,0.78,0.29370508,0.06077614,0.006
older_80_89,6,0.79,0.28997833,0.06047875,0.006
older_80_89,7,0.0,0.09919621,0.10013082,0.006
older_80_89,7,0.01,0.100022666,0.10073828,0.006
older_80_89,7,0.02,0.09748187,0.10054106,0.006
older_80_89,7,0.03,0.09580703,0.09857866,0.006
older_80_89,7,0.04,0.09709233,0.09740869,0.006
older_80_89,7,0.05,0.095390804,0.09707269,0.006
older_80_89,7,0.06,0.093438044,0.096533075,0.006
older_80_89,7,0.07,0.091828726,0.096404776,0.006
older_80_89,7,0.08,0.091548264,0.09348209,0.006
older_80_89,7,0.09,0.09203515,0.09354132,0.006
older_80_89,7,0.1,0.091926776,0.0939618,0.006
older_80_89,7,0.11,0.091702305,0.09411695,0.006
older_80_89,7,0.12,0.093676016,0.092779525,0.006
older_80_89,7,0.13,0.09445008,0.09264839,0.006
older_80_89,7,0.14,0.093625434,0.09103386,0.006
older_80_89,7,0.15,0.09644452,0.088464215,0.006
older_80_89,7,0.16,0.09568501,0.088854924,0.006
older_80_89,7,0.17,0.09584776,0.087131366,0.006
older_80_89,7,0.18,0.09684509,0.08544978,0.006
older_80_89,7,0.19,0.097293116,0.08473061,0.006
older_80_89,7,0.2,0.09939493,0.08403032,0.006
older_80_89,7,0.21,0.10064502,0.08317045,0.006
older_80_89,7,0.22,0.10018588,0.080964044,0.006
older_80_89,7,0.23,0.10106087,0.0791736,0.006
older_80_89,7,0.24,0.099363334,0.07760459,0.006
older_80_89,7,0.25,0.10003672,0.07533649,0.006
older_80_89,7,0.26,0.102011696,0.0739568,0.006
older_80_89,7,0.27,0.10358472,0.07361502,0.006
older_80_89,7,0.28,0.10703739,0.073253185,0.006
older_80_89,7,0.29,0.109471366,0.07182458,0.006
older_80_89,7,0.3,0.11228955,0.07005613,0.006
older_80_89,7,0.31,0.115236215,0.068871684,0.006
older_80_89,7,0.32,0.117500655,0.0678856,0.006
older_80_89,7,0.33,0.11953748,0.06677865,0.006
older_80_89,7,0.34,0.12167481,0.065704904,0.006
older_80_89,7,0.35000000000000003,0.12517707,0.06502914,0.006
older_80_89,7,0.36,0.1262752,0.065091215,0.006
older_80_89,7,0.37,0.12857838,0.06573206,0.006
older_80_89,7,0.38,0.13221194,0.06390459,0.006
older_80_89,7,0.39,0.134891,0.06368185,0.006
older_80_89,7,0.4,0.13616227,0.0631472,0.006
older_80_89,7,0.41000000000000003,0.13721761,0.06361178,0.006
older_80_89,7,0.42,0.14154926,0.06350178,0.006
older_80_89,7,0.43,0.14317897,0.0635368,0.006
older_80_89,7,0.44,0.14440204,0.064080946,0.006
older_80_89,7,0.45,0.14815223,0.06437316,0.006
older_80_89,7,0.46,0.15173547,0.0645501,0.006
older_80_89,7,0.47000000000000003,0.15343697,0.0635815,0.006
older_80_89,7,0.48,0.15855692,0.06387289,0.006
older_80_89,7,0.49,0.16382726,0.06559746,0.006
older_80_89,7,0.5,0.16947818,0.065398544,0.006
older_80_89,7,0.51,0.16930853,0.06480266,0.006
older_80_89,7,0.52,0.174015,0.065317325,0.006
older_80_89,7,0.53,0.17779882,0.06443077,0.006
older_80_89,7,0.54,0.18117528,0.06309546,0.006
older_80_89,7,0.55,0.1786511,0.062268473,0.006
older_80_89,7,0.56,0.18100898,0.06201643,0.006
older_80_89,7,0.5700000000000001,0.18619847,0.06289877,0.006
older_80_89,7,0.58,0.18919046,0.06347153,0.006
older_80_89,7,0.59,0.19668828,0.063873455,0.006
older_80_89,7,0.6,0.20112379,0.06347363,0.006
older_80_89,7,0.61,0.20592035,0.062433776,0.006
older_80_89,7,0.62,0.213302,0.06275576,0.006
older_80_89,7,0.63,0.21486126,0.06244111,0.006
older_80_89,7,0.64,0.22340325,0.06185828,0.006
older_80_89,7,0.65,0.22756843,0.06215283,0.006
older_80_89,7,0.66,0.23312217,0.061966322,0.006
older_80_89,7,0.67,0.23750256,0.061846897,0.006
older_80_89,7,0.68,0.2426417,0.060648542,0.006
older_80_89,7,0.6900000000000001,0.24905896,0.061300375,0.006
older_80_89,7,0.7000000000000001,0.25695667,0.060762245,0.006
older_80_89,7,0.71,0.2644497,0.06056768,0.006
older_80_89,7,0.72,0.27163205,0.05956126,0.006
older_80_89,7,0.73,0.27445382,0.058844745,0.006
older_80_89,7,0.74,0.2802668,0.05745729,0.006
older_80_89,7,0.75,0.2882994,0.056677982,0.006
older_80_89,7,0.76,0.29395962,0.0559089,0.006
older_80_89,7,0.77,0.2980438,0.054961868,0.006
older_80_89,7,0.78,0.2964319,0.05354101,0.006
older_80_89,7,0.79,0.2916354,0.053261187,0.006
older_80_89,8,0.0,0.09582839,0.10186838,0.006
older_80_89,8,0.01,0.09310149,0.10301084,0.006
older_80_89,8,0.02,0.09407704,0.10365749,0.006
older_80_89,8,0.03,0.09309897,0.10659097,0.006
older_80_89,8,0.04,0.09188742,0.10893516,0.006
older_80_89,8,0.05,0.09086791,0.10794609,0.006
older_80_89,8,0.06,0.08963909,0.10600047,0.006
older_80_89,8,0.07,0.08795562,0.104648486,0.006
older_80_89,8,0.08,0.08822681,0.10450802,0.006
older_80_89,8,0.09,0.08665843,0.10155954,0.006
older_80_89,8,0.1,0.08700081,0.09870244,0.006
older_80_89,8,0.11,0.088027224,0.0968148,0.006
older_80_89,8,0.12,0.08776932,0.096035704,0.006
older_80_89,8,0.13,0.08797329,0.09374336,0.006
older_80_89,8,0.14,0.089036085,0.09354583,0.006
older_80_89,8,0.15,0.088716045,0.09202229,0.006
older_80_89,8,0.16,0.08672988,0.090531886,0.006
older_80_89,8,0.17,0.086932674,0.08764606,0.006
older_80_89,8,0.18,0.08753675,0.08682634,0.006
older_80_89,8,0.19,0.087511726,0.08646418,0.006
older_80_89,8,0.2,0.08934898,0.08576689,0.006
older_80_89,8,0.21,0.09099526,0.08518795,0.006
older_80_89,8,0.22,0.091698065,0.0837761,0.006
older_80_89,8,0.23,0.09200302,0.08148602,0.006
older_80_89,8,0.24,0.090745606,0.08021927,0.006
older_80_89,8,0.25,0.09069225,0.07990853,0.006
older_80_89,8,0.26,0.09151557,0.07769843,0.006
older_80_89,8,0.27,0.09400476,0.07718744,0.006
older_80_89,8,0.28,0.09782939,0.07687041,0.006
older_80_89,8,0.29,0.09930031,0.07572161,0.006
older_80_89,8,0.3,0.10127153,0.07567314,0.006
older_80_89,8,0.31,0.10414931,0.07729328,0.006
older_80_89,8,0.32,0.10519277,0.07509104,0.006
older_80_89,8,0.33,0.10691737,0.072891176,0.006
older_80_89,8,0.34,0.10933345,0.07360735,0.006
older_80_89,8,0.35000000000000003,0.11086241,0.074126504,0.006
older_80_89,8,0.36,0.114525914,0.073626116,0.006
older_80_89,8,0.37,0.11741035,0.07266569,0.006
older_80_89,8,0.38,0.12004976,0.07291909,0.006
older_80_89,8,0.39,0.12167097,0.07209724,0.006
older_80_89,8,0.4,0.12444808,0.07224343,0.006
older_80_89,8,0.41000000000000003,0.12688813,0.07189482,0.006
older_80_89,8,0.42,0.12986088,0.069941305,0.006
older_80_89,8,0.43,0.1330353,0.06956817,0.006
older_80_89,8,0.44,0.13565949,0.07024554,0.006
older_80_89,8,0.45,0.13924173,0.070924826,0.006
older_80_89,8,0.46,0.14324129,0.069762744,0.006
older_80_89,8,0.47000000000000003,0.14966568,0.07005278,0.006
older_80_89,8,0.48,0.15239017,0.07004026,0.006
older_80_89,8,0.49,0.15532425,0.07041538,0.006
older_80_89,8,0.5,0.15574902,0.0694075,0.006
older_80_89,8,0.51,0.16276672,0.072072506,0.006
older_80_89,8,0.52,0.16855508,0.07271444,0.006
older_80_89,8,0.53,0.1748965,0.07204264,0.006
older_80_89,8,0.54,0.17686418,0.07098152,0.006
older_80_89,8,0.55,0.1799405,0.07206097,0.006
older_80_89,8,0.56,0.18693785,0.072275884,0.006
older_80_89,8,0.5700000000000001,0.18737474,0.07259892,0.006
older_80_89,8,0.58,0.18866958,0.07120923,0.006
older_80_89,8,0.59,0.19363526,0.06994476,0.006
older_80_89,8,0.6,0.19329245,0.069271386,0.006
older_80_89,8,0.61,0.19824289,0.06862112,0.006
older_80_89,8,0.62,0.20097727,0.067050524,0.006
older_80_89,8,0.63,0.20334274,0.067627974,0.006
older_80_89,8,0.64,0.2073798,0.06670191,0.006
older_80_89,8,0.65,0.2133944,0.06717175,0.006
older_80_89,8,0.66,0.21896718,0.06714082,0.006
older_80_89,8,0.67,0.22306,0.067615576,0.006
older_80_89,8,0.68,0.22617675,0.06574865,0.006
older_80_89,8,0.6900000000000001,0.2345083,0.0670295,0.006
older_80_89,8,0.7000000000000001,0.24394752,0.067198426,0.006
older_80_89,8,0.71,0.25138864,0.06534019,0.006
older_80_89,8,0.72,0.25781888,0.064922735,0.006
older_80_89,8,0.73,0.26295307,0.06313488,0.006
older_80_89,8,0.74,0.2706558,0.062019408,0.006
older_80_89,8,0.75,0.27947694,0.0620693,0.006
older_80_89,8,0.76,0.2865768,0.062931016,0.006
older_80_89,8,0.77,0.29309332,0.06165761,0.006
older_80_89,8,0.78,0.28924775,0.061265834,0.006
older_80_89,8,0.79,0.28841752,0.059814863,0.006
older_80_89,9,0.0,0.09797236,0.09972268,0.006
older_80_89,9,0.01,0.0976873,0.09940193,0.006
older_80_89,9,0.02,0.095958866,0.09830431,0.006
older_80_89,9,0.03,0.09645244,0.100653,0.006
older_80_89,9,0.04,0.094487794,0.10263298,0.006
older_80_89,9,0.05,0.09452185,0.103237666,0.006
older_80_89,9,0.06,0.09289696,0.10224462,0.006
older_80_89,9,0.07,0.09204373,0.09998793,0.006
older_80_89,9,0.08,0.09241969,0.0994078,0.006
older_80_89,9,0.09,0.092781484,0.0986981,0.006
older_80_89,9,0.1,0.09166685,0.096533865,0.006
older_80_89,9,0.11,0.090763204,0.09464246,0.006
older_80_89,9,0.12,0.09106125,0.09433676,0.006
older_80_89,9,0.13,0.09206455,0.09430313,0.006
older_80_89,9,0.14,0.09089161,0.09325608,0.006
older_80_89,9,0.15,0.09265653,0.09238491,0.006
older_80_89,9,0.16,0.09366972,0.090766445,0.006
older_80_89,9,0.17,0.09559863,0.08872482,0.006
older_80_89,9,0.18,0.096488245,0.08943744,0.006
older_80_89,9,0.19,0.10015169,0.08861255,0.006
older_80_89,9,0.2,0.099953525,0.088307284,0.006
older_80_89,9,0.21,0.10231093,0.08632251,0.006
older_80_89,9,0.22,0.10508863,0.08352414,0.006
older_80_89,9,0.23,0.10519489,0.081653655,0.006
older_80_89,9,0.24,0.10782489,0.07925219,0.006
older_80_89,9,0.25,0.11149632,0.07811304,0.006
older_80_89,9,0.26,0.11003197,0.0752178,0.006
older_80_89,9,0.27,0.11028362,0.07415544,0.006
older_80_89,9,0.28,0.11113704,0.0768031,0.006
older_80_89,9,0.29,0.11223418,0.076507226,0.006
older_80_89,9,0.3,0.11169364,0.073576845,0.006
older_80_89,9,0.31,0.112416044,0.07187177,0.006
older_80_89,9,0.32,0.11606396,0.070607305,0.006
older_80_89,9,0.33,0.11880307,0.06974464,0.006
older_80_89,9,0.34,0.12195637,0.06949561,0.006
older_80_89,9,0.35000000000000003,0.12174346,0.06822524,0.006
older_80_89,9,0.36,0.12483388,0.0690764,0.006
older_80_89,9,0.37,0.124575175,0.068546,0.006
older_80_89,9,0.38,0.12686233,0.06825461,0.006
older_80_89,9,0.39,0.13059005,0.06920294,0.006
older_80_89,9,0.4,0.13327703,0.0679026,0.006
older_80_89,9,0.41000000000000003,0.13452893,0.06652793,0.006
older_80_89,9,0.42,0.13882744,0.06528607,0.006
older_80_89,9,0.43,0.14202501,0.06533119,0.006
older_80_89,9,0.44,0.14435074,0.064124495,0.006
older_80_89,9,0.45,0.14943445,0.06271229,0.006
older_80_89,9,0.46,0.15170021,0.06137088,0.006
older_80_89,9,0.47000000000000003,0.15288869,0.061610535,0.006
older_80_89,9,0.48,0.15551157,0.06313757,0.006
older_80_89,9,0.49,0.15890595,0.06551942,0.006
older_80_89,9,0.5,0.16156535,0.06655289,0.006
older_80_89,9,0.51,0.16520385,0.06565955,0.006
older_80_89,9,0.52,0.1683299,0.06457807,0.006
older_80_89,9,0.53,0.17193627,0.067084394,0.006
older_80_89,9,0.54,0.17353857,0.065319456,0.006
older_80_89,9,0.55,0.17576244,0.064919285,0.006
older_80_89,9,0.56,0.17959084,0.06471981,0.006
older_80_89,9,0.5700000000000001,0.18346031,0.06377268,0.006
older_80_89,9,0.58,0.18932852,0.06477656,0.006
older_80_89,9,0.59,0.19215153,0.065160915,0.006
older_80_89,9,0.6,0.19796479,0.063828684,0.006
older_80_89,9,0.61,0.20262907,0.064021654,0.006
older_80_89,9,0.62,0.20531821,0.06373312,0.006
older_80_89,9,0.63,0.20621936,0.06409041,0.006
older_80_89,9,0.64,0.2098893,0.062343936,0.006
older_80_89,9,0.65,0.21392758,0.062042087,0.006
older_80_89,9,0.66,0.21856713,0.062098958,0.006
older_80_89,9,0.67,0.22090188,0.061016396,0.006
older_80_89,9,0.68,0.22591719,0.06218539,0.006
older_80_89,9,0.6900000000000001,0.22775316,0.061571967,0.006
older_80_89,9,0.7000000000000001,0.23460332,0.061602503,0.006
older_80_89,9,0.71,0.24178468,0.062270895,0.006
older_80_89,9,0.72,0.24559334,0.061609063,0.006
older_80_89,9,0.73,0.25230324,0.060874984,0.006
older_80_89,9,0.74,0.25501993,0.05990365,0.006
older_80_89,9,0.75,0.26229244,0.05917518,0.006
older_80_89,9,0.76,0.26924852,0.05906651,0.006
older_80_89,9,0.77,0.27302742,0.059178427,0.006
older_80_89,9,0.78,0.2683051,0.059075557,0.006
older_80_89,9,0.79,0.2622318,0.057731893,0.006
older_80_89,10,0.0,0.09936517,0.099262446,0.006
older_80_89,10,0.01,0.09721948,0.09914757,0.006
older_80_89,10,0.02,0.09570178,0.100205116,0.006
older_80_89,10,0.03,0.09337021,0.09946724,0.006
older_80_89,10,0.04,0.09158103,0.098813966,0.006
older_80_89,10,0.05,0.09054303,0.09736323,0.006
older_80_89,10,0.06,0.089375585,0.09794006,0.006
older_80_89,10,0.07,0.0873145,0.097753234,0.006
older_80_89,10,0.08,0.087991096,0.0981075,0.006
older_80_89,10,0.09,0.08807573,0.10037597,0.006
older_80_89,10,0.1,0.088384435,0.09800961,0.006
older_80_89,10,0.11,0.08830184,0.09706825,0.006
older_80_89,10,0.12,0.08995877,0.09685279,0.006
older_80_89,10,0.13,0.08980361,0.094129756,0.006
older_80_89,10,0.14,0.09050542,0.09173552,0.006
older_80_89,10,0.15,0.09044417,0.0920537,0.006
older_80_89,10,0.16,0.09149348,0.09091244,0.006
older_80_89,10,0.17,0.09343706,0.088986985,0.006
older_80_89,10,0.18,0.09411435,0.08595103,0.006
older_80_89,10,0.19,0.09448344,0.08528752,0.006
older_80_89,10,0.2,0.0958138,0.084537126,0.006
older_80_89,10,0.21,0.096825615,0.08433785,0.006
older_80_89,10,0.22,0.096340716,0.08334555,0.006
older_80_89,10,0.23,0.09683889,0.08171501,0.006
older_80_89,10,0.24,0.09638644,0.081608616,0.006
older_80_89,10,0.25,0.096447386,0.080221884,0.006
older_80_89,10,0.26,0.09745419,0.078283414,0.006
older_80_89,10,0.27,0.09750977,0.07535097,0.006
older_80_89,10,0.28,0.101161085,0.072941475,0.006
older_80_89,10,0.29,0.104696274,0.07209654,0.006
older_80_89,10,0.3,0.10641576,0.074126035,0.006
older_80_89,10,0.31,0.10808955,0.07346115,0.006
older_80_89,10,0.32,0.1109318,0.07118602,0.006
older_80_89,10,0.33,0.113870814,0.06942222,0.006
older_80_89,10,0.34,0.11570011,0.06843526,0.006
older_80_89,10,0.35000000000000003,0.1163693,0.06720751,0.006
older_80_89,10,0.36,0.118641354,0.06798567,0.006
older_80_89,10,0.37,0.120679036,0.06965364,0.006
older_80_89,10,0.38,0.12132556,0.06872829,0.006
older_80_89,10,0.39,0.123636715,0.06887192,0.006
older_80_89,10,0.4,0.12716666,0.06785132,0.006
older_80_89,10,0.41000000000000003,0.12844771,0.067748256,0.006
older_80_89,10,0.42,0.13218242,0.0665328,0.006
older_80_89,10,0.43,0.13338612,0.06675254,0.006
older_80_89,10,0.44,0.1359725,0.06757405,0.006
older_80_89,10,0.45,0.13910171,0.06790534,0.006
older_80_89,10,0.46,0.14495166,0.06701809,0.006
older_80_89,10,0.47000000000000003,0.14886153,0.06696929,0.006
older_80_89,10,0.48,0.15628631,0.067474775,0.006
older_80_89,10,0.49,0.15695432,0.06689249,0.006
older_80_89,10,0.5,0.15536936,0.06571455,0.006
older_80_89,10,0.51,0.15816417,0.06577296,0.006
older_80_89,10,0.52,0.16484973,0.06517468,0.006
older_80_89,10,0.53,0.1670966,0.06588927,0.006
older_80_89,10,0.54,0.172019,0.06535785,0.006
older_80_89,10,0.55,0.17623451,0.063991465,0.006
older_80_89,10,0.56,0.17829302,0.065269925,0.006
older_80_89,10,0.5700000000000001,0.18061887,0.06553768,0.006
older_80_89,10,0.58,0.18423027,0.06534652,0.006
older_80_89,10,0.59,0.18652266,0.06420945,0.006
older_80_89,10,0.6,0.19033794,0.065197945,0.006
older_80_89,10,0.61,0.19866215,0.06571356,0.006
older_80_89,10,0.62,0.20660716,0.06611172,0.006
older_80_89,10,0.63,0.21077193,0.065208524,0.006
older_80_89,10,0.64,0.21808374,0.064408325,0.006
older_80_89,10,0.65,0.22264579,0.06405734,0.006
older_80_89,10,0.66,0.22703801,0.06290127,0.006
older_80_89,10,0.67,0.23060521,0.06351808,0.006
older_80_89,10,0.68,0.23458157,0.063174486,0.006
older_80_89,10,0.6900000000000001,0.23876266,0.0639614,0.006
older_80_89,10,0.7000000000000001,0.24790326,0.0635988,0.006
older_80_89,10,0.71,0.25052458,0.06433571,0.006
older_80_89,10,0.72,0.25732052,0.06449441,0.006
older_80_89,10,0.73,0.2627644,0.064345755,0.006
older_80_89,10,0.74,0.2744624,0.06330424,0.006
older_80_89,10,0.75,0.27969143,0.062158722,0.006
older_80_89,10,0.76,0.28919336,0.06268701,0.006
older_80_89,10,0.77,0.29622203,0.06294874,0.006
older_80_89,10,0.78,0.29319495,0.061485603,0.006
older_80_89,10,0.79,0.29308978,0.0599303,0.006
older_80_89,11,0.0,0.09632032,0.09922582,0.006
older_80_89,11,0.01,0.09401323,0.09819823,0.006
older_80_89,11,0.02,0.092580736,0.09792853,0.006
older_80_89,11,0.03,0.09235669,0.09597159,0.006
older_80_89,11,0.04,0.090628706,0.09645082,0.006
older_80_89,11,0.05,0.09060124,0.09524513,0.006
older_80_89,11,0.06,0.09137581,0.09662754,0.006
older_80_89,11,0.07,0.09208084,0.09508028,0.006
older_80_89,11,0.08,0.092987426,0.09571487,0.006
older_80_89,11,0.09,0.092763245,0.09622446,0.006
older_80_89,11,0.1,0.09098649,0.09402292,0.006
older_80_89,11,0.11,0.09264381,0.09379522,0.006
older_80_89,11,0.12,0.0928709,0.0908153,0.006
older_80_89,11,0.13,0.09292185,0.09058542,0.006
older_80_89,11,0.14,0.093799874,0.089681946,0.006
older_80_89,11,0.15,0.093312055,0.08800322,0.006
older_80_89,11,0.16,0.09434603,0.085806206,0.006
older_80_89,11,0.17,0.09442028,0.08382703,0.006
older_80_89,11,0.18,0.09445168,0.08221707,0.006
older_80_89,11,0.19,0.09361184,0.08128713,0.006
older_80_89,11,0.2,0.09560875,0.079617165,0.006
older_80_89,11,0.21,0.10036612,0.07798122,0.006
older_80_89,11,0.22,0.10176337,0.077586,0.006
older_80_89,11,0.23,0.102235965,0.07594838,0.006
older_80_89,11,0.24,0.10390809,0.07478619,0.006
older_80_89,11,0.25,0.10481819,0.07330998,0.006
older_80_89,11,0.26,0.10393279,0.072555356,0.006
older_80_89,11,0.27,0.1041428,0.070893064,0.006
older_80_89,11,0.28,0.104025975,0.070190124,0.006
older_80_89,11,0.29,0.10569705,0.07045074,0.006
older_80_89,11,0.3,0.105194196,0.070090465,0.006
older_80_89,11,0.31,0.10849373,0.06968244,0.006
older_80_89,11,0.32,0.11086873,0.06780542,0.006
older_80_89,11,0.33,0.11059672,0.06773641,0.006
older_80_89,11,0.34,0.11139956,0.066537656,0.006
older_80_89,11,0.35000000000000003,0.113594405,0.06551664,0.006
older_80_89,11,0.36,0.11489451,0.064110026,0.006
older_80_89,11,0.37,0.11521936,0.0647623,0.006
older_80_89,11,0.38,0.11579737,0.06544354,0.006
older_80_89,11,0.39,0.11790889,0.06699521,0.006
older_80_89,11,0.4,0.118530385,0.06590462,0.006
older_80_89,11,0.41000000000000003,0.120226905,0.06697661,0.006
older_80_89,11,0.42,0.12765674,0.06789062,0.006
older_80_89,11,0.43,0.1307766,0.06755992,0.006
older_80_89,11,0.44,0.13247585,0.06568135,0.006
older_80_89,11,0.45,0.13399273,0.06493814,0.006
older_80_89,11,0.46,0.13549227,0.064660504,0.006
older_80_89,11,0.47000000000000003,0.1373097,0.06428675,0.006
older_80_89,11,0.48,0.13950063,0.063951954,0.006
older_80_89,11,0.49,0.14134037,0.06410008,0.006
older_80_89,11,0.5,0.14271297,0.06307916,0.006
older_80_89,11,0.51,0.14552732,0.062330503,0.006
older_80_89,11,0.52,0.14895554,0.06316061,0.006
older_80_89,11,0.53,0.15612848,0.061609205,0.006
older_80_89,11,0.54,0.16080093,0.061812036,0.006
older_80_89,11,0.55,0.16320467,0.06192524,0.006
older_80_89,11,0.56,0.16545068,0.06190609,0.006
older_80_89,11,0.5700000000000001,0.16924126,0.06193174,0.006
older_80_89,11,0.58,0.17282313,0.060823243,0.006
older_80_89,11,0.59,0.17825267,0.060339775,0.006
older_80_89,11,0.6,0.18331555,0.059598967,0.006
older_80_89,11,0.61,0.1887179,0.06204236,0.006
older_80_89,11,0.62,0.19507152,0.06209853,0.006
older_80_89,11,0.63,0.20057097,0.061744787,0.006
older_80_89,11,0.64,0.2041686,0.061196424,0.006
older_80_89,11,0.65,0.21000889,0.06031464,0.006
older_80_89,11,0.66,0.21109258,0.061513294,0.006
older_80_89,11,0.67,0.21614335,0.061914597,0.006
older_80_89,11,0.68,0.22072251,0.06377273,0.006
older_80_89,11,0.6900000000000001,0.22505495,0.063709065,0.006
older_80_89,11,0.7000000000000001,0.23260891,0.064331524,0.006
older_80_89,11,0.71,0.23528755,0.062950805,0.006
older_80_89,11,0.72,0.2410549,0.06273035,0.006
older_80_89,11,0.73,0.2505473,0.06279293,0.006
older_80_89,11,0.74,0.25692177,0.06315303,0.006
older_80_89,11,0.75,0.262767,0.062490273,0.006
older_80_89,11,0.76,0.27305454,0.06181023,0.006
older_80_89,11,0.77,0.27688566,0.061751537,0.006
older_80_89,11,0.78,0.27234128,0.060948998,0.006
older_80_89,11,0.79,0.26753598,0.061457828,0.006
